zipcode,state,income,cbsa_income,state_income,latitude,longitude
45439,OH,65260,80365,79470,39.7,-84.22
45440,OH,97410,80365,79470,39.68,-84.1
45441,OH,1000000,80365,79470,39.77,-84.19
45448,OH,1000000,80365,79470,39.77,-84.19
45449,OH,70452,80365,79470,39.66,-84.24
45458,OH,133211,90079,79470,39.6,-84.16
45459,OH,107197,80365,79470,39.65,-84.17
45469,OH,1000000,80365,79470,39.77,-84.19
45470,OH,1000000,80365,79470,39.77,-84.19
45475,OH,1000000,80365,79470,39.77,-84.19
45479,OH,1000000,null,79470,39.77,-84.19
45481,OH,1000000,80365,79470,39.77,-84.19
45482,OH,1000000,null,79470,39.77,-84.19
45490,OH,1000000,80365,79470,39.77,-84.19
45501,OH,1000000,67092,79470,39.92,-83.79
45502,OH,95077,75285,79470,39.86,-83.75
45503,OH,64403,67092,79470,39.96,-83.77
45504,OH,66824,67092,79470,39.95,-83.87
45505,OH,48016,67092,79470,39.92,-83.79
45506,OH,55146,67092,79470,39.91,-83.84
45601,OH,66692,69474,79470,39.33,-82.98
45612,OH,62796,69474,79470,39.22,-83.26
45613,OH,53750,57975,79470,39.03,-82.82
45614,OH,79792,63886,79470,38.93,-82.28
45616,OH,58411,56997,79470,38.76,-83.31
45617,OH,1000000,69474,79470,39.28,-83.16
45618,OH,1000000,null,79470,38.89,-83.62
45619,OH,69704,66351,79470,38.43,-82.45
45620,OH,67669,63886,79470,38.96,-82.14
45621,OH,60179,57975,79470,39.11,-82.61
45622,OH,152702,89663,79470,39.35,-82.5
45623,OH,64375,66351,79470,38.64,-82.27
45624,OH,1000000,null,79470,39.17,-83.35
45628,OH,83207,69474,79470,39.4,-83.18
45629,OH,56932,56997,79470,38.6,-82.84
45630,OH,0,56997,79470,38.7,-83.09
45631,OH,64381,63886,79470,38.82,-82.19
45633,OH,1000000,69474,79470,39.44,-82.84
45634,OH,58352,57975,79470,39.16,-82.52
45636,OH,102688,56997,79470,38.59,-82.83
45638,OH,57214,66351,79470,38.53,-82.67
45640,OH,62430,57975,79470,39.04,-82.62
45642,OH,1000000,null,79470,39.05,-83.05
45643,OH,1000000,63886,79470,38.87,-82.25
45644,OH,90543,89663,79470,39.47,-82.91
45645,OH,44188,66351,79470,38.57,-82.53
45646,OH,0,null,79470,39.07,-83.32
45647,OH,66875,69474,79470,39.27,-82.75
45648,OH,59701,56997,79470,38.87,-82.99
45650,OH,105083,null,79470,38.74,-83.42
45651,OH,65969,null,79470,39.24,-82.47
45652,OH,47028,56997,79470,38.83,-83.07
45653,OH,76250,57975,79470,38.88,-82.83
45654,OH,47394,89663,79470,39.37,-82.39
45656,OH,53133,66351,79470,38.89,-82.56
45657,OH,59000,56997,79470,38.86,-83.18
45658,OH,64583,66351,79470,38.77,-82.43
45659,OH,43938,66351,79470,38.66,-82.63
45660,OH,42929,56997,79470,38.94,-83.4
45661,OH,61186,56997,79470,39.06,-82.99
45662,OH,49606,56997,79470,38.75,-82.95
45663,OH,61228,56997,79470,38.76,-83.03
45669,OH,75111,66351,79470,38.5,-82.36
45671,OH,0,56997,79470,38.97,-83.25
45672,OH,68380,69474,79470,39.2,-82.68
45673,OH,0,69474,79470,39.2,-82.81
45674,OH,56719,63886,79470,38.88,-82.37
45675,OH,1000000,66351,79470,38.52,-82.56
45677,OH,0,56997,79470,38.79,-82.76
45678,OH,34939,66351,79470,38.61,-82.39
45679,OH,58292,null,79470,38.93,-83.57
45680,OH,58096,66351,79470,38.41,-82.57
45681,OH,57417,69474,79470,39.33,-83.3
45682,OH,58015,66351,79470,38.81,-82.72
45683,OH,1000000,null,79470,39.02,-82.84
45684,OH,60417,56997,79470,38.67,-83.21
45685,OH,109159,63886,79470,38.93,-82.46
45686,OH,53810,63886,79470,38.97,-82.34
45687,OH,1000000,null,79470,38.96,-83.02
45688,OH,66071,66351,79470,38.73,-82.53
45690,OH,59144,69474,79470,39.12,-82.98
45692,OH,55727,57975,79470,39.11,-82.53
45693,OH,63955,null,79470,38.79,-83.54
45694,OH,73750,56997,79470,38.73,-82.84
45695,OH,55833,null,79470,39.16,-82.37
45696,OH,73304,66351,79470,38.59,-82.45
45697,OH,78144,90079,79470,38.94,-83.65
45698,OH,70750,null,79470,39.28,-82.39
45699,OH,1000000,56997,79470,38.87,-82.99
45701,OH,86255,72592,79470,39.32,-82.09
45710,OH,72264,72592,79470,39.22,-82.19
45711,OH,62019,72592,79470,39.4,-81.95
45712,OH,1000000,70043,79470,39.39,-81.64
45713,OH,1000000,70043,79470,39.42,-81.8
45714,OH,67455,70043,79470,39.27,-81.58
45715,OH,67083,70043,79470,39.61,-81.63
45716,OH,63125,72592,79470,39.46,-82.18
45717,OH,1000000,null,79470,39.37,-82.27
45719,OH,40417,72592,79470,39.4,-82.13
45720,OH,1000000,null,79470,39.08,-81.92
45721,OH,0,70043,79470,39.57,-81.58
45723,OH,73601,72592,79470,39.22,-81.79
45724,OH,51799,70043,79470,39.4,-81.77
45727,OH,30368,70043,79470,39.65,-81.47
45729,OH,82434,70043,79470,39.4,-81.64
45732,OH,53250,89663,79470,39.5,-82.08
45734,OH,0,70043,79470,39.66,-81.17
45735,OH,85500,72592,79470,39.29,-81.92
45739,OH,0,72592,79470,39.19,-81.75
45740,OH,50417,72592,79470,39.48,-82.08
45741,OH,0,null,79470,39.05,-82.23
45742,OH,97036,72592,79470,39.29,-81.73
45743,OH,51538,null,79470,39.08,-81.87
45744,OH,52188,70043,79470,39.52,-81.5
45745,OH,50417,70043,79470,39.56,-81.39
45746,OH,37946,70043,79470,39.63,-81.45
45750,OH,64781,70043,79470,39.42,-81.44
45760,OH,50114,63886,79470,39.02,-82.12
45761,OH,60521,72592,79470,39.41,-82.11
45764,OH,59776,89663,79470,39.45,-82.22
45766,OH,53606,72592,79470,39.33,-82.23
45767,OH,62188,70043,79470,39.53,-81.12
45768,OH,78750,70043,79470,39.4,-81.26
45769,OH,61938,null,79470,39.11,-82.05
45770,OH,120313,null,79470,38.99,-81.81
45771,OH,51569,null,79470,38.96,-81.91
45772,OH,59833,null,79470,39.14,-81.78
45773,OH,1000000,70043,79470,39.46,-81.27
45775,OH,66713,null,79470,39.08,-82.15
45776,OH,1000000,72592,79470,39.21,-82.01
45777,OH,1000000,null,79470,39.4,-81.95
45778,OH,38424,72592,79470,39.32,-81.89
45779,OH,101484,null,79470,39,-81.97
45780,OH,68534,72592,79470,39.36,-82.13
45782,OH,41250,72592,79470,39.49,-82.08
45783,OH,140720,null,79470,39.17,-81.83
45784,OH,81404,70043,79470,39.39,-81.68
45786,OH,76005,70043,79470,39.51,-81.66
45787,OH,1000000,70043,79470,39.47,-81.63
45788,OH,93438,70043,79470,39.51,-81.37
45789,OH,1000000,70043,79470,39.54,-81.28
45801,OH,55041,85545,79470,40.74,-84.11
45802,OH,1000000,69826,79470,40.74,-84.11
45804,OH,42397,69826,79470,40.71,-84.06
45805,OH,69785,69826,79470,40.73,-84.17
45806,OH,86936,85545,79470,40.68,-84.12
45807,OH,89893,69826,79470,40.81,-84.17
45808,OH,80439,69826,79470,40.83,-83.97
45809,OH,118958,69826,79470,40.85,-84.19
45810,OH,70483,79983,79470,40.76,-83.82
45812,OH,38958,69826,79470,40.7,-83.84
45813,OH,77479,75985,79470,41.18,-84.73
45814,OH,78952,79983,79470,40.89,-83.65
45815,OH,54028,null,79470,41.15,-83.94
45816,OH,69913,79983,79470,41,-83.79
45817,OH,90250,79983,79470,40.89,-83.88
45819,OH,65000,85545,79470,40.62,-84.26
45820,OH,77981,69826,79470,40.83,-84.08
45821,OH,82679,75985,79470,41.21,-84.6
45822,OH,73684,86785,79470,40.55,-84.57
45826,OH,89896,86785,79470,40.44,-84.49
45827,OH,92188,null,79470,41.01,-84.3
45828,OH,95971,86785,79470,40.48,-84.63
45830,OH,83682,69826,79470,40.91,-84.05
45831,OH,81750,75985,79470,41.09,-84.26
45832,OH,75162,71801,79470,40.91,-84.7
45833,OH,75770,71801,79470,40.84,-84.33
45835,OH,83333,null,79470,40.78,-83.69
45836,OH,58750,79983,79470,40.78,-83.64
45837,OH,1000000,null,79470,41.05,-84.3
45838,OH,78750,71801,79470,40.74,-84.48
45839,OH,1000000,79983,79470,41.04,-83.64
45840,OH,79887,79983,79470,41.04,-83.64
45841,OH,82750,79983,79470,40.89,-83.72
45843,OH,64554,79983,79470,40.8,-83.51
45844,OH,89107,71801,79470,40.9,-84.29
45845,OH,86042,86785,79470,40.34,-84.37
45846,OH,95686,86785,79470,40.41,-84.77
45848,OH,69063,null,79470,41.03,-84.07
45849,OH,69792,71801,79470,41.01,-84.47
45850,OH,79950,85545,79470,40.7,-83.92
45851,OH,83333,null,79470,41.01,-84.58
45853,OH,109750,null,79470,40.99,-84.2
45854,OH,45000,69826,79470,40.76,-83.95
45855,OH,88750,null,79470,41.09,-84.58
45856,OH,88563,79983,79470,41.09,-83.98
45858,OH,61723,79983,79470,41.1,-83.78
45859,OH,63681,null,79470,40.68,-83.78
45860,OH,109327,86785,79470,40.39,-84.51
45861,OH,62031,null,79470,41.08,-84.43
45862,OH,74375,86785,79470,40.67,-84.51
45863,OH,66071,71801,79470,40.91,-84.44
45864,OH,72917,null,79470,41.1,-84.15
45865,OH,110948,86785,79470,40.39,-84.37
45866,OH,81563,86785,79470,40.49,-84.55
45867,OH,83654,79983,79470,40.89,-83.55
45868,OH,103906,79983,79470,40.93,-83.82
45869,OH,94320,86785,79470,40.43,-84.38
45870,OH,140391,85545,79470,40.56,-83.95
45871,OH,82250,85545,79470,40.49,-84.31
45872,OH,51309,79983,79470,41.18,-83.67
45873,OH,59637,null,79470,41.09,-84.37
45874,OH,73056,71801,79470,40.77,-84.61
45875,OH,103574,null,79470,41.02,-84.04
45876,OH,83750,null,79470,40.93,-84.33
45877,OH,77885,79983,79470,40.94,-83.96
45879,OH,71899,null,79470,41.13,-84.58
45880,OH,80833,null,79470,41.07,-84.72
45881,OH,64138,79983,79470,40.95,-83.78
45882,OH,86389,86785,79470,40.69,-84.64
45883,OH,111991,86785,79470,40.42,-84.63
45884,OH,140819,85545,79470,40.55,-84.08
45885,OH,85510,86785,79470,40.54,-84.39
45886,OH,107955,71801,79470,40.98,-84.58
45887,OH,66419,86785,79470,40.7,-84.35
45888,OH,0,85545,79470,40.6,-84.09
45889,OH,102250,79983,79470,41.15,-83.64
45890,OH,104750,79983,79470,40.97,-83.48
45891,OH,70434,71801,79470,40.86,-84.58
45893,OH,43871,null,79470,40.92,-84.1
45894,OH,77875,71801,79470,40.78,-84.45
45895,OH,80000,85545,79470,40.57,-84.19
45896,OH,66310,85545,79470,40.6,-83.97
45897,OH,0,79983,79470,40.83,-83.66
45898,OH,69861,86785,79470,40.74,-84.79
45899,OH,77083,71801,79470,40.8,-84.77
45999,OH,1000000,90079,79470,39.13,-84.52
46001,IN,76883,85612,77860,40.25,-85.67
46011,IN,75995,85612,77860,40.13,-85.76
46012,IN,63821,85612,77860,40.15,-85.62
46013,IN,60909,85612,77860,40.05,-85.68
46014,IN,1000000,null,77860,40.09,-85.68
46015,IN,1000000,85612,77860,40.09,-85.68
46016,IN,40173,85612,77860,40.09,-85.68
46017,IN,64455,85612,77860,40.07,-85.61
46018,IN,1000000,85612,77860,40.09,-85.68
46030,IN,86328,85612,77860,40.17,-86.02
46031,IN,64575,85612,77860,40.21,-86.02
46032,IN,150996,85612,77860,39.96,-86.17
46033,IN,161824,85612,77860,39.96,-86.1
46034,IN,76076,85612,77860,40.12,-86.02
46035,IN,79554,85612,77860,40.19,-86.66
46036,IN,63578,85612,77860,40.27,-85.83
46037,IN,138912,85612,77860,39.96,-85.94
46038,IN,115413,85612,77860,39.95,-86.02
46039,IN,80033,73416,77860,40.37,-86.31
46040,IN,133701,85612,77860,39.93,-85.84
46041,IN,66274,85612,77860,40.28,-86.51
46044,IN,76875,85612,77860,40.22,-85.77
46045,IN,0,null,77860,40.29,-86.15
46047,IN,0,null,77860,40.28,-85.95
46048,IN,62708,85612,77860,39.96,-85.79
46049,IN,62083,85612,77860,40.28,-86.23
46050,IN,81579,85612,77860,40.19,-86.35
46051,IN,78958,85612,77860,40.06,-85.84
46052,IN,84722,85612,77860,40.05,-86.47
46055,IN,120489,85612,77860,39.9,-85.93
46056,IN,67500,85612,77860,39.97,-85.61
46057,IN,87250,69783,77860,40.32,-86.39
46058,IN,73281,76355,77860,40.34,-86.66
46060,IN,92939,85612,77860,40.06,-85.92
46061,IN,1000000,85612,77860,40.05,-86.03
46062,IN,117135,85612,77860,40.05,-86.03
46063,IN,54375,85612,77860,40.27,-85.72
46064,IN,92821,85612,77860,40,-85.74
46065,IN,73810,76355,77860,40.42,-86.59
46067,IN,1000000,69783,77860,40.41,-86.51
46068,IN,96667,73416,77860,40.37,-86.08
46069,IN,88375,85612,77860,40.13,-86.21
46070,IN,70875,85612,77860,40.33,-85.64
46071,IN,88281,85612,77860,40.12,-86.61
46072,IN,72855,85612,77860,40.28,-86.04
46074,IN,117536,85612,77860,40.04,-86.13
46075,IN,109918,85612,77860,39.99,-86.34
46076,IN,67656,73416,77860,40.36,-85.95
46077,IN,167265,85612,77860,39.95,-86.27
46082,IN,1000000,85612,77860,39.96,-86.1
46085,IN,1000000,null,77860,39.96,-86.01
46102,IN,76563,85612,77860,39.99,-86.62
46103,IN,78750,85612,77860,39.69,-86.61
46104,IN,61875,null,77860,39.65,-85.57
46105,IN,100933,85612,77860,39.76,-86.81
46106,IN,111434,85612,77860,39.51,-86.16
46107,IN,64042,85612,77860,39.72,-86.09
46110,IN,102857,85612,77860,39.56,-85.91
46111,IN,48958,85612,77860,39.54,-86.37
46112,IN,106455,85612,77860,39.84,-86.39
46113,IN,89375,85612,77860,39.63,-86.3
46115,IN,72813,85612,77860,39.73,-85.57
46117,IN,87250,85612,77860,39.81,-85.62
46118,IN,85657,85612,77860,39.68,-86.52
46120,IN,78323,85612,77860,39.52,-86.79
46121,IN,81351,85612,77860,39.68,-86.66
46122,IN,100585,85612,77860,39.76,-86.51
46123,IN,102419,85612,77860,39.76,-86.39
46124,IN,75572,85612,77860,39.35,-85.96
46125,IN,0,85612,77860,39.52,-86.64
46126,IN,77885,85612,77860,39.59,-85.85
46127,IN,38167,60375,77860,39.71,-85.31
46128,IN,93182,85612,77860,39.67,-86.75
46129,IN,1000000,null,77860,39.79,-85.76
46130,IN,99625,85612,77860,39.66,-85.78
46131,IN,84176,85612,77860,39.49,-86.05
46133,IN,90341,60375,77860,39.62,-85.3
46135,IN,72409,85612,77860,39.64,-86.84
46140,IN,87068,85612,77860,39.79,-85.77
46142,IN,90226,85612,77860,39.61,-86.11
46143,IN,96744,85612,77860,39.6,-86.12
46144,IN,118000,85612,77860,39.66,-85.65
46146,IN,84375,null,77860,39.59,-85.57
46147,IN,86339,85612,77860,39.92,-86.62
46148,IN,83691,85612,77860,39.79,-85.52
46149,IN,96773,85612,77860,39.88,-86.54
46150,IN,95372,85612,77860,39.57,-85.63
46151,IN,82454,85612,77860,39.42,-86.42
46154,IN,0,85612,77860,39.79,-85.76
46155,IN,1000000,null,77860,39.74,-85.43
46156,IN,70931,76318,77860,39.49,-85.51
46157,IN,82070,85612,77860,39.57,-86.5
46158,IN,84710,85612,77860,39.61,-86.37
46160,IN,64595,85612,77860,39.37,-86.25
46161,IN,83819,85612,77860,39.67,-85.69
46162,IN,74130,85612,77860,39.55,-85.95
46163,IN,114525,85612,77860,39.72,-85.89
46164,IN,95781,85612,77860,39.38,-86.08
46165,IN,67296,85612,77860,39.85,-86.64
46166,IN,75824,85612,77860,39.39,-86.56
46167,IN,112225,85612,77860,39.86,-86.46
46168,IN,87813,85612,77860,39.7,-86.38
46170,IN,0,85612,77860,39.56,-86.85
46171,IN,72212,85612,77860,39.53,-86.95
46172,IN,79429,85612,77860,39.84,-86.8
46173,IN,64770,90079,77860,39.61,-85.44
46175,IN,84028,85612,77860,39.85,-86.98
46176,IN,72713,85612,77860,39.52,-85.77
46180,IN,84583,85612,77860,39.63,-86.63
46181,IN,103300,85612,77860,39.41,-86.14
46182,IN,76875,85612,77860,39.48,-85.66
46183,IN,1000000,85612,77860,39.65,-86.28
46184,IN,85717,85612,77860,39.55,-86.08
46186,IN,82031,85612,77860,39.88,-85.6
46201,IN,52621,85612,77860,39.77,-86.11
46202,IN,96667,85612,77860,39.77,-86.14
46203,IN,56838,85612,77860,39.74,-86.1
46204,IN,178272,85612,77860,39.77,-86.16
46205,IN,77101,85612,77860,39.83,-86.13
46206,IN,1000000,85612,77860,39.77,-86.14
46207,IN,1000000,null,77860,39.77,-86.14
46208,IN,57787,85612,77860,39.82,-86.17
46209,IN,1000000,null,77860,39.77,-86.14
46213,IN,1000000,85612,77860,39.77,-86.15
46214,IN,61654,85612,77860,39.79,-86.29
46216,IN,79612,85612,77860,39.87,-86.01
46217,IN,86838,85612,77860,39.67,-86.19
46218,IN,40009,85612,77860,39.81,-86.1
46219,IN,62281,85612,77860,39.78,-86.04
46220,IN,120549,85612,77860,39.87,-86.11
46221,IN,67151,85612,77860,39.69,-86.24
46222,IN,46572,85612,77860,39.79,-86.22
46224,IN,50669,85612,77860,39.8,-86.26
46225,IN,47922,85612,77860,39.74,-86.16
46226,IN,45157,85612,77860,39.84,-86.05
46227,IN,62117,85612,77860,39.67,-86.13
46228,IN,90527,85612,77860,39.85,-86.2
46229,IN,76104,85612,77860,39.79,-85.98
46230,IN,1000000,85612,77860,39.77,-86.14
46231,IN,63785,85612,77860,39.72,-86.32
46234,IN,89797,85612,77860,39.81,-86.33
46235,IN,57050,85612,77860,39.84,-85.97
46236,IN,122785,85612,77860,39.9,-85.97
46237,IN,86351,85612,77860,39.67,-86.07
46239,IN,91834,85612,77860,39.72,-86
46240,IN,100980,85612,77860,39.91,-86.12
46241,IN,47365,85612,77860,39.73,-86.29
46242,IN,1000000,85612,77860,39.77,-86.14
46244,IN,1000000,85612,77860,39.77,-86.14
46247,IN,1000000,85612,77860,39.77,-86.14
46249,IN,1000000,85612,77860,39.77,-86.14
46250,IN,101912,85612,77860,39.9,-86.06
46251,IN,1000000,85612,77860,39.77,-86.14
46253,IN,1000000,85612,77860,39.77,-86.14
46254,IN,62186,85612,77860,39.85,-86.27
46255,IN,1000000,null,77860,39.77,-86.14
46256,IN,99788,85612,77860,39.91,-86.01
46259,IN,122835,85612,77860,39.65,-85.98
46260,IN,76875,85612,77860,39.9,-86.18
46262,IN,1000000,null,77860,39.76,-86.15
46268,IN,71530,85612,77860,39.9,-86.23
46277,IN,1000000,null,77860,39.77,-86.14
46278,IN,135146,85612,77860,39.89,-86.3
46280,IN,81321,85612,77860,39.93,-86.13
46282,IN,1000000,85612,77860,39.77,-86.14
46283,IN,1000000,85612,77860,39.77,-86.14
46285,IN,1000000,85612,77860,39.77,-86.14
46288,IN,1000000,null,77860,39.77,-86.15
46290,IN,1000000,85612,77860,39.94,-86.16
46298,IN,1000000,85612,77860,39.77,-86.14
46301,IN,110857,97836,77860,41.69,-86.98
46302,IN,53750,97836,77860,41.35,-87.13
46303,IN,87063,97836,77860,41.37,-87.43
46304,IN,98257,97836,77860,41.6,-87.05
46307,IN,102349,97836,77860,41.42,-87.35
46308,IN,1000000,97836,77860,41.42,-87.35
46310,IN,78966,97836,77860,41.16,-87.26
46311,IN,115920,97836,77860,41.5,-87.5
46312,IN,44889,97836,77860,41.64,-87.45
46319,IN,81603,97836,77860,41.52,-87.42
46320,IN,44530,97836,77860,41.69,-87.51
46321,IN,118693,97836,77860,41.54,-87.5
46322,IN,88223,97836,77860,41.54,-87.45
46323,IN,61623,97836,77860,41.59,-87.45
46324,IN,63201,97836,77860,41.58,-87.5
46325,IN,1000000,97836,77860,41.62,-87.49
46327,IN,48465,97836,77860,41.63,-87.5
46340,IN,73500,73882,77860,41.4,-86.75
46341,IN,100813,97836,77860,41.32,-87.2
46342,IN,79288,97836,77860,41.53,-87.26
46345,IN,39375,73882,77860,41.53,-86.7
46346,IN,50391,73882,77860,41.48,-86.69
46347,IN,92972,97836,77860,41.31,-87.02
46348,IN,45521,97836,77860,41.31,-86.88
46349,IN,88511,97836,77860,41.12,-87.45
46350,IN,78277,73882,77860,41.6,-86.71
46352,IN,1000000,null,77860,41.6,-86.71
46355,IN,1000000,97836,77860,41.36,-87.27
46356,IN,99643,97836,77860,41.29,-87.41
46360,IN,65672,97836,77860,41.71,-86.87
46361,IN,1000000,null,77860,41.71,-86.87
46365,IN,105417,73882,77860,41.61,-86.55
46366,IN,63397,null,77860,41.21,-86.77
46368,IN,76905,97836,77860,41.58,-87.18
46371,IN,99583,73882,77860,41.68,-86.6
46372,IN,1000000,97836,77860,41.14,-87.31
46373,IN,121250,97836,77860,41.44,-87.47
46374,IN,94917,97836,77860,41.21,-86.86
46375,IN,102967,97836,77860,41.48,-87.44
46376,IN,85833,97836,77860,41.19,-87.44
46377,IN,1000000,97836,77860,41.19,-87.34
46379,IN,92260,97836,77860,41.17,-87.44
46380,IN,1000000,97836,77860,41.19,-86.96
46381,IN,0,97836,77860,41.17,-87.33
46382,IN,95962,73882,77860,41.46,-86.81
46383,IN,89699,97836,77860,41.47,-87.05
46384,IN,1000000,97836,77860,41.47,-87.05
46385,IN,101745,97836,77860,41.46,-87.13
46390,IN,89034,73882,77860,41.43,-86.88
46391,IN,96442,97836,77860,41.53,-86.9
46392,IN,98750,97836,77860,41.19,-87.05
46393,IN,64342,97836,77860,41.51,-87.18
46394,IN,70267,97836,77860,41.67,-87.48
46401,IN,1000000,97836,77860,41.59,-87.34
46402,IN,31846,97836,77860,41.6,-87.33
46403,IN,42591,97836,77860,41.61,-87.26
46404,IN,39564,97836,77860,41.58,-87.37
46405,IN,56916,97836,77860,41.57,-87.26
46406,IN,34454,97836,77860,41.6,-87.41
46407,IN,34261,97836,77860,41.59,-87.34
46408,IN,48909,97836,77860,41.55,-87.37
46409,IN,37799,97836,77860,41.55,-87.32
46410,IN,76675,97836,77860,41.47,-87.32
46411,IN,1000000,97836,77860,41.47,-87.32
46501,IN,61328,73717,77860,41.23,-86.24
46502,IN,1000000,80778,77860,41.26,-85.98
46504,IN,85342,80778,77860,41.29,-86.11
46506,IN,87981,80778,77860,41.44,-86.15
46507,IN,87956,73657,77860,41.72,-85.81
46508,IN,44583,80778,77860,41.15,-85.98
46510,IN,95446,80778,77860,41.12,-85.87
46511,IN,70446,73717,77860,41.21,-86.42
46513,IN,1000000,73717,77860,41.36,-86.44
46514,IN,68033,73657,77860,41.72,-85.98
46515,IN,1000000,73657,77860,41.68,-85.96
46516,IN,64235,73657,77860,41.68,-85.96
46517,IN,60997,75459,77860,41.63,-86
46524,IN,83203,80778,77860,41.27,-86.04
46526,IN,71068,73657,77860,41.57,-85.83
46527,IN,1000000,73657,77860,41.57,-85.83
46528,IN,80781,73657,77860,41.6,-85.78
46530,IN,126280,75459,77860,41.73,-86.13
46531,IN,70563,73717,77860,41.36,-86.52
46532,IN,60625,73882,77860,41.37,-86.58
46534,IN,63958,null,77860,41.29,-86.62
46536,IN,74260,75459,77860,41.52,-86.27
46537,IN,66413,73717,77860,41.46,-86.31
46538,IN,93438,80778,77860,41.32,-85.84
46539,IN,74611,80778,77860,41.17,-86.03
46540,IN,93431,73657,77860,41.67,-85.7
46542,IN,80775,80778,77860,41.41,-85.84
46543,IN,96574,73657,77860,41.52,-85.69
46544,IN,68157,75459,77860,41.66,-86.16
46545,IN,67652,75459,77860,41.69,-86.15
46546,IN,1000000,75459,77860,41.66,-86.16
46550,IN,86391,80778,77860,41.44,-85.98
46552,IN,76500,75459,77860,41.7,-86.51
46553,IN,85962,73657,77860,41.5,-85.82
46554,IN,83423,75459,77860,41.53,-86.43
46555,IN,84872,80778,77860,41.32,-85.69
46556,IN,0,75459,77860,41.7,-86.24
46561,IN,87750,75459,77860,41.66,-86.07
46562,IN,73688,80778,77860,41.19,-85.7
46563,IN,71338,75459,77860,41.34,-86.31
46565,IN,90611,73657,77860,41.67,-85.57
46567,IN,85917,80778,77860,41.42,-85.74
46570,IN,64044,73717,77860,41.22,-86.1
46571,IN,77161,73565,77860,41.53,-85.54
46572,IN,1000000,73717,77860,41.4,-86.4
46573,IN,95000,75459,77860,41.53,-86.01
46574,IN,77188,75459,77860,41.46,-86.48
46580,IN,75115,80778,77860,41.23,-85.85
46581,IN,1000000,80778,77860,41.23,-85.85
46582,IN,76126,80778,77860,41.28,-85.85
46590,IN,93640,80778,77860,41.21,-85.81
46595,IN,0,75459,77860,41.53,-86.17
46601,IN,60917,75459,77860,41.67,-86.26
46613,IN,39019,75459,77860,41.66,-86.26
46614,IN,78726,75459,77860,41.6,-86.28
46615,IN,63247,75459,77860,41.67,-86.21
46616,IN,61898,75459,77860,41.7,-86.27
46617,IN,89227,75459,77860,41.68,-86.23
46619,IN,53830,75459,77860,41.66,-86.35
46624,IN,1000000,75459,77860,41.67,-86.26
46626,IN,1000000,75459,77860,41.67,-86.26
46628,IN,66111,75459,77860,41.72,-86.33
46634,IN,1000000,75459,77860,41.67,-86.26
46635,IN,83011,75459,77860,41.71,-86.2
46637,IN,93592,75459,77860,41.73,-86.24
46660,IN,1000000,75459,77860,41.67,-86.26
46680,IN,1000000,75459,77860,41.67,-86.26
46699,IN,1000000,null,77860,41.67,-86.26
46701,IN,76883,73565,77860,41.39,-85.41
46702,IN,62768,71222,77860,40.85,-85.6
46703,IN,77276,76935,77860,41.64,-85
46704,IN,0,77129,77860,41.1,-85.29
46705,IN,71324,76935,77860,41.52,-85.06
46706,IN,81438,77129,77860,41.36,-85.05
46710,IN,83159,73565,77860,41.36,-85.23
46711,IN,73052,70352,77860,40.65,-84.95
46713,IN,1000000,71222,77860,40.94,-85.61
46714,IN,76676,70352,77860,40.74,-85.17
46721,IN,72165,73451,77860,41.42,-84.87
46723,IN,84578,77129,77860,41.23,-85.32
46725,IN,76576,77129,77860,41.15,-85.48
46730,IN,67386,73565,77860,41.43,-85.14
46731,IN,93846,70352,77860,40.8,-85.09
46732,IN,78750,80778,77860,41.4,-85.61
46733,IN,72699,77129,77860,40.83,-84.92
46737,IN,68795,76935,77860,41.73,-84.93
46738,IN,59040,73451,77860,41.34,-85.12
46740,IN,58970,70352,77860,40.59,-84.95
46741,IN,87917,77129,77860,41.21,-84.96
46742,IN,93125,76935,77860,41.53,-84.91
46743,IN,74850,77129,77860,41.22,-84.83
46745,IN,82500,77129,77860,40.94,-85
46746,IN,80229,null,77860,41.72,-85.42
46747,IN,80119,76935,77860,41.53,-85.08
46748,IN,93882,77129,77860,41.23,-85.16
46750,IN,68354,77129,77860,40.88,-85.5
46755,IN,70851,73565,77860,41.44,-85.25
46759,IN,51111,null,77860,40.6,-85.18
46760,IN,68155,73565,77860,41.37,-85.51
46761,IN,72962,76935,77860,41.64,-85.41
46763,IN,88750,73565,77860,41.3,-85.2
46764,IN,80833,77129,77860,41.17,-85.62
46765,IN,92959,77129,77860,41.23,-85.04
46766,IN,92424,71222,77860,40.69,-85.27
46767,IN,71731,80778,77860,41.46,-85.59
46769,IN,1000000,70352,77860,40.61,-84.97
46770,IN,73289,71222,77860,40.82,-85.33
46771,IN,1000000,null,77860,41.69,-85.3
46772,IN,54613,70352,77860,40.74,-84.94
46773,IN,78688,77129,77860,40.97,-84.86
46774,IN,74790,77129,77860,41.06,-85.02
46776,IN,42444,76935,77860,41.73,-85.17
46777,IN,75051,77129,77860,40.87,-85.16
46778,IN,1000000,null,77860,40.61,-85.15
46779,IN,96016,76935,77860,41.58,-85.01
