st,sch_name,ncessch,lea_name,leaid,lcity,lzip,mcity,mzip,national_school_lunch_program,total_students,nslp_direct_certification,frl_eligible
NY,ALBANY SCHOOL OF HUMANITIES,360246000026,ALBANY CITY SCHOOL DISTRICT,3602460,ALBANY,12209,ALBANY,12209,Yes under Community Eligibility Option (CEO),332,,183
NY,ALBANY-SCHOHARIE-SCHENECTADY-SARATOGA BOCES,368010004624,ALBANY-SCHOHARIE-SCHENECTADY-SARATOGA BOCES,3680100,ALBANY,12205,ALBANY,12205,No,302,,
NC,Albemarle High,370432000022,Stanly County Schools,3704320,Albemarle,28001,Albemarle,28001,Yes participating without using any Provision or the CEO,444,,424
NC,Albemarle Middle,370432000023,Stanly County Schools,3704320,Albemarle,28001,Albemarle,28001,Yes participating without using any Provision or the CEO,380,,377
NC,Albemarle Road Elementary,370297001186,Charlotte-Mecklenburg Schools,3702970,Charlotte,28212,Charlotte,28212,Yes participating without using any Provision or the CEO,719,,716
NC,Albemarle Road Middle,370297001187,Charlotte-Mecklenburg Schools,3702970,Charlotte,28212,Charlotte,28212,Yes participating without using any Provision or the CEO,934,,931
NJ,Albert E Grice Middle School,340654003094,Hamilton Township Public School District,3406540,HAMILTON,08610,HAMILTON,08610,Yes participating without using any Provision or the CEO,959,,547
NY,ALBERT G PRODELL MIDDLE SCHOOL,362684003658,SHOREHAM-WADING RIVER CENTRAL SCHOOL DISTRICT,3626840,SHOREHAM,11786,SHOREHAM,11786,No,445,,
NC,Albert H Bangert Elementary,370331000380,Craven County Board of Education,3703310,New Bern,28562,New Bern,28562,Yes participating without using any Provision or the CEO,456,,453
NY,ALBERT LEONARD MIDDLE SCHOOL,362049001892,NEW ROCHELLE CITY SCHOOL DISTRICT,3620490,NEW ROCHELLE,10804,NEW ROCHELLE,10804,Yes participating without using any Provision or the CEO,1043,,392
NJ,Albert Payson Terhune Elementary,341728004970,Wayne Township Public School District,3417280,WAYNE,07470,WAYNE,07470,Yes participating without using any Provision or the CEO,367,,20
NY,ALBERT SHANKER SCHOOL FOR VISUAL AND PERFORMING ARTS,360010202466,NEW YORK CITY GEOGRAPHIC DISTRICT #30,3600102,LONG ISLAND CITY,11106,LONG ISLAND CITY,11106,,402,,341
NY,ALBERTUS W BECKER SCHOOL,362415003323,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,3624150,SELKIRK,12158,SELKIRK,12158,Yes under Community Eligibility Option (CEO),416,,157
NJ,Albio Sires Elementary School,341758002946,West New York School District,3417580,WEST NEW YORK,07093,WEST NEW YORK,07093,Yes participating without using any Provision or the CEO,513,,452
NM,ALBUQUERQUE BILINGUAL ACADEMY,350013400923,ALBUQUERQUE BILINGUAL ACADEMY,3500134,ALBUQUERQUE,87120,ALBUQUERQUE,87120,Yes under Community Eligibility Option (CEO),408,405,408
NM,ALBUQUERQUE COLLEGIATE CHARTER SCHOOL,350018101134,ALBUQUERQUE COLLEGIATE CHARTER SCHOOL,3500181,ALBUQUERQUE,87105,ALBUQUERQUE,87105,Yes participating without using any Provision or the CEO,192,84,189
NM,ALBUQUERQUE HIGH,350006000024,ALBUQUERQUE,3500060,ALBUQUERQUE,87102,ALBUQUERQUE,87102,Yes under Community Eligibility Option (CEO),1683,728,1865
NM,ALBUQUERQUE INSTITUTE OF MATH & SCIENCE,350013000921,ALBUQUERQUE INSTITUTE OF MATH & SCIENCE,3500130,ALBUQUERQUE,87106,ALBUQUERQUE,87106,No,310,10,10
NM,ALBUQUERQUE TALENT DEVELOPMENT CHARTER,350006001026,ALBUQUERQUE,3500060,ALBUQUERQUE,87120,ALBUQUERQUE,87120,Yes under Community Eligibility Option (CEO),125,82,135
NM,ALCALDE ELEMENTARY,350090000260,ESPANOLA,3500900,ESPANOLA,87511,ESPANOLA,87532,Yes under Community Eligibility Option (CEO),160,64,145
NY,ALDEN INTERMEDIATE SCHOOL,360255006572,ALDEN CENTRAL SCHOOL DISTRICT,3602550,ALDEN,14004,ALDEN,14004,Yes participating without using any Provision or the CEO,338,,101
NY,ALDEN MIDDLE SCHOOL,360255000038,ALDEN CENTRAL SCHOOL DISTRICT,3602550,ALDEN,14004,ALDEN,14004,Yes participating without using any Provision or the CEO,356,,106
NY,ALDEN PLACE ELEMENTARY SCHOOL,361938001770,MILLBROOK CENTRAL SCHOOL DISTRICT,3619380,MILLBROOK,12545,MILLBROOK,12545,Yes under Community Eligibility Option (CEO),181,,56
NY,ALDEN PRIMARY AT TOWNLINE,360255000041,ALDEN CENTRAL SCHOOL DISTRICT,3602550,ALDEN,14004,ALDEN,14004,Yes participating without using any Provision or the CEO,290,,101
NY,ALDEN SENIOR HIGH SCHOOL,360255000039,ALDEN CENTRAL SCHOOL DISTRICT,3602550,ALDEN,14004,ALDEN,14004,Yes participating without using any Provision or the CEO,496,,137
NY,ALDEN TERRACE SCHOOL,361062000831,ELMONT UNION FREE SCHOOL DISTRICT,3610620,VALLEY STREAM,11580,VALLEY STREAM,11580,Yes participating without using any Provision or the CEO,400,,190
NJ,Alder Avenue Middle School,340456002953,Egg Harbor Township School District,3404560,EGG HARBOR TOWNSHIP,08234,EGG HARBOR TOWNSHIP,08234,Yes participating without using any Provision or the CEO,926,,454
NC,Alderman Road Elementary,370001100414,Cumberland County Schools,3700011,Fayetteville,28306,Fayetteville,28306,Yes participating without using any Provision or the CEO,637,,634
NM,ALDO LEOPOLD CHARTER,350013800938,ALDO LEOPOLD CHARTER,3500138,SILVER CITY,88061,SILVER CITY,88061,Yes under Community Eligibility Option (CEO),196,56,80
NJ,Aldrich Elementary School,340756003860,Howell Township Public School District,3407560,HOWELL,07731,HOWELL,07731,No,370,,73
NJ,Alexander Batcho Intermediate School,340963005240,Manville School District,3409630,Manville,08835,Manville,08835,Yes participating without using any Provision or the CEO,491,,311
NC,Alexander Central High,370009000028,Alexander County Schools,3700090,Taylorsville,28681,Taylorsville,28681,Yes participating without using any Provision or the CEO,1248,,1245
NJ,Alexander D. Sullivan School,340783002830,Jersey City Public Schools,3407830,JERSEY CITY,07305,JERSEY CITY,07305,Yes under Community Eligibility Option (CEO),647,,419
NC,Alexander Early College,370009003396,Alexander County Schools,3700090,Taylorsville,28681,Taylorsville,28681,Yes participating without using any Provision or the CEO,169,,52
NJ,Alexander Elementary School,340654003100,Hamilton Township Public School District,3406540,HAMILTON,08690,HAMILTON,08690,Yes participating without using any Provision or the CEO,312,,61
ND,ALEXANDER ELEMENTARY SCHOOL,380176000003,ALEXANDER 2,3801760,Alexander,58831,Alexander,58831,Yes participating without using any Provision or the CEO,211,10,58
NY,ALEXANDER ELEMENTARY SCHOOL,360258000042,ALEXANDER CENTRAL SCHOOL DISTRICT,3602580,ALEXANDER,14005,ALEXANDER,14005,Yes participating without using any Provision or the CEO,326,,124
NC,Alexander Graham Middle,370297001188,Charlotte-Mecklenburg Schools,3702970,Charlotte,28211,Charlotte,28211,Yes participating without using any Provision or the CEO,1202,,607
NJ,Alexander Hamilton,341081004368,Morris School District,3410810,MORRISTOWN,07960,MORRISTOWN,07960,Yes participating without using any Provision or the CEO,248,,138
NJ,Alexander Hamilton Academy,341269000353,Paterson Public School District,3412690,PATERSON,07501,PATERSON,07501,Yes under Community Eligibility Option (CEO),488,,419
NY,ALEXANDER HAMILTON HIGH SCHOOL,361065000837,ELMSFORD UNION FREE SCHOOL DISTRICT,3610650,ELMSFORD,10523,ELMSFORD,10523,Yes participating without using any Provision or the CEO,477,,244
NJ,Alexander Hamilton Preparatory Academy,340459003043,Elizabeth Public Schools,3404590,Elizabeth,07208,Elizabeth,07208,Yes participating without using any Provision or the CEO,1022,,812
NJ,Alexander Hamilton School,340597000482,Glen Rock Public School District,3405970,GLEN ROCK,07452,GLEN ROCK,07452,No,299,,3
ND,ALEXANDER HIGH SCHOOL,380176000004,ALEXANDER 2,3801760,Alexander,58831,Alexander,58831,Yes participating without using any Provision or the CEO,132,3,35
NY,ALEXANDER MIDDLE SCHOOL-HIGH SCHOOL,360258000043,ALEXANDER CENTRAL SCHOOL DISTRICT,3602580,ALEXANDER,14005,ALEXANDER,14005,Yes participating without using any Provision or the CEO,408,,129
NC,Alexander Wilson Elementary,370003000001,Alamance-Burlington Schools,3700030,Graham,27253,Graham,27253,Yes participating without using any Provision or the CEO,602,,321
NY,ALEXANDRIA CENTRAL ELEMENTARY SCHOOL,360267000044,ALEXANDRIA CENTRAL SCHOOL DISTRICT,3602670,ALEXANDRIA BAY,13607,ALEXANDRIA BAY,13607,Yes under Community Eligibility Option (CEO),249,,110
NY,ALEXANDRIA CENTRAL HIGH SCHOOL,360267004333,ALEXANDRIA CENTRAL SCHOOL DISTRICT,3602670,ALEXANDRIA BAY,13607,ALEXANDRIA BAY,13607,Yes participating without using any Provision or the CEO,224,,123
NJ,Alexandria Township School,340069002954,Alexandria Township School District,3400690,Pittstown,08867,Pittstown,08867,Yes participating without using any Provision or the CEO,423,,30
NJ,Alfred C. MacKinnon Middle School,341788004558,Wharton Borough School District,3417880,Wharton,07885,Wharton,07885,No,264,,137
NY,ALFRED E SMITH CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,360008401909,NEW YORK CITY GEOGRAPHIC DISTRICT # 7,3600084,BRONX,10451,BRONX,10451,,403,,366
NJ,Alfred S. Faust Middle School,340429000352,East Rutherford School District,3404290,East Rutherford,07073,East Rutherford,07073,Yes participating without using any Provision or the CEO,232,,128
NJ,Alfred Vail School,341081004370,Morris School District,3410810,MORRIS PLAINS,07950,MORRIS PLAINS,07950,Yes participating without using any Provision or the CEO,334,,153
NJ,Alfred Zampella School,340783002812,Jersey City Public Schools,3407830,JERSEY CITY,07307,JERSEY CITY,07307,Yes under Community Eligibility Option (CEO),659,,375
NY,ALFRED-ALMOND ELEMENTARY SCHOOL,360270000045,ALFRED-ALMOND CENTRAL SCHOOL DISTRICT,3602700,ALMOND,14804,ALMOND,14804,Yes under Community Eligibility Option (CEO),267,,125
NY,ALFRED-ALMOND JUNIOR-SENIOR HIGH SCHOOL,360270000046,ALFRED-ALMOND CENTRAL SCHOOL DISTRICT,3602700,ALMOND,14804,ALMOND,14804,Yes under Community Eligibility Option (CEO),243,,95
NC,Alger B. Wilkins High School,370001102981,Cumberland County Schools,3700011,Fayetteville,28303,Fayetteville,28303,Yes participating without using any Provision or the CEO,130,,127
NM,ALGODONES ELEMENTARY,350021000147,BERNALILLO,3500210,ALGODONES,87001,ALGODONES,87001,Yes under Community Eligibility Option (CEO),162,91,162
NY,ALGONQUIN MIDDLE SCHOOL,360001600110,AVERILL PARK CENTRAL SCHOOL DISTRICT,3600016,AVERILL PARK,12018,AVERILL PARK,12018,Yes participating without using any Provision or the CEO,615,,171
NJ,Alice Costello Elementary School,340237001340,Brooklawn Public School District,3402370,BROOKLAWN,08030,BROOKLAWN,08030,Yes participating without using any Provision or the CEO,263,,155
NY,ALICE E GRADY ELEMENTARY SCHOOL,361065000838,ELMSFORD UNION FREE SCHOOL DISTRICT,3610650,ELMSFORD,10523,ELMSFORD,10523,No,404,,
NM,ALICE KING COMMUNITY SCHOOL,350006000924,ALBUQUERQUE,3500060,ALBUQUERQUE,87110,ALBUQUERQUE,87110,Yes participating without using any Provision or the CEO,409,143,278
NJ,Aline Bingham Elementary School,341443001650,Runnemede Public School District,3414430,RUNNEMEDE,08078,RUNNEMEDE,08078,Yes participating without using any Provision or the CEO,177,,71
NY,ALL CITY LEADERSHIP SECONDARY SCHOOL,360009705537,NEW YORK CITY GEOGRAPHIC DISTRICT #32,3600097,BROOKLYN,11237,BROOKLYN,11237,Yes under Community Eligibility Option (CEO),431,,336
NJ,Allamuchy Township School,340072005788,Allamuchy Township School District,3400720,ALLAMUCHY,07820,ALLAMUCHY,07820,Yes participating without using any Provision or the CEO,274,,32
NY,ALLEGANY CO SHERIFF C/O TREASURER,360001706539,GENESEE VALLEY CENTRAL SCHOOL DISTRICT,3600017,BELMONT,14813,BELMONT,14813,,,,
NY,ALLEGANY-LIMESTONE ELEMENTARY SCHOOL,360001500052,ALLEGANY-LIMESTONE CENTRAL SCHOOL DISTRICT,3600015,ALLEGANY,14706,ALLEGANY,14706,Yes under Community Eligibility Option (CEO),483,,195
NY,ALLEGANY-LIMESTONE MIDDLE-HIGH SCHOOL,360001500053,ALLEGANY-LIMESTONE CENTRAL SCHOOL DISTRICT,3600015,ALLEGANY,14706,ALLEGANY,14706,Yes under Community Eligibility Option (CEO),555,,228
NY,ALLEGHANY AVENUE SCHOOL,361738001542,LINDENHURST UNION FREE SCHOOL DISTRICT,3617380,LINDENHURST,11757,LINDENHURST,11757,Yes participating without using any Provision or the CEO,298,,140
NC,Alleghany High,370012000037,Alleghany County Schools,3700120,Sparta,28675,Sparta,28675,Yes participating without using any Provision or the CEO,411,,257
NY,ALLEN CREEK SCHOOL,362316003235,PITTSFORD CENTRAL SCHOOL DISTRICT,3623160,ROCHESTER,14618,ROCHESTER,14618,No,350,,
NC,Allen Jay Elementary,370192000817,Guilford County Schools,3701920,High Point,27263,High Point,27263,Yes participating without using any Provision or the CEO,478,,475
NC,Allen Jay Middle - A Preparatory Academy,370192003295,Guilford County Schools,3701920,High Point,27263,High Point,27263,Yes participating without using any Provision or the CEO,399,,396
NC,Allen Middle,370192000757,Guilford County Schools,3701920,Greensboro,27406,Greensboro,27406,Yes participating without using any Provision or the CEO,660,,657
NY,ALLEN ROAD ELEMENTARY SCHOOL,362121002994,NORTH SYRACUSE CENTRAL SCHOOL DISTRICT,3621210,NORTH SYRACUSE,13212,NORTH SYRACUSE,13212,Yes under Community Eligibility Option (CEO),325,,114
NJ,Allen W. Roberts School,341131005594,New Providence School District,3411310,NEW PROVIDENCE,07974,NEW PROVIDENCE,07974,No,674,,17
NC,Allenbrook Elementary,370297001190,Charlotte-Mecklenburg Schools,3702970,Charlotte,28208,Charlotte,28208,Yes participating without using any Provision or the CEO,276,,273
NY,ALLENDALE ELEMENTARY SCHOOL,363078004140,WEST SENECA CENTRAL SCHOOL DISTRICT,3630780,WEST SENECA,14224,WEST SENECA,14224,Yes participating without using any Provision or the CEO,521,,181
NJ,Allentown High School,341656004124,Upper Freehold Regional School District,3416560,ALLENTOWN,08501,ALLENTOWN,08501,No,1043,,51
NJ,Allenwood Elementary School,341689004134,Wall Township Public School District,3416890,WALL,07719,WALL,07719,Yes participating without using any Provision or the CEO,377,,25
NJ,Alloway Township School,340081005028,Alloway Twp School District,3400810,ALLOWAY,08001,ALLOWAY,08001,Yes participating without using any Provision or the CEO,289,,43
NM,ALMA D'ARTE CHARTER,350011600900,ALMA D'ARTE CHARTER,3500116,LAS CRUCES,88005,LAS CRUCES,88005,Yes under Community Eligibility Option (CEO),137,46,137
NC,Alma O Easom Elementary,370001102119,Cumberland County Schools,3700011,Fayetteville,28305,Fayetteville,28305,Yes participating without using any Provision or the CEO,267,,264
NC,Alpha Academy,370010302511,Alpha Academy,3700103,Fayetteville,28304,Fayetteville,28314,Yes participating without using any Provision or the CEO,1043,,672
NJ,Alpha Borough School,340084005790,Alpha Borough School District,3400840,ALPHA,08865,ALPHA,08865,No,198,,75
NJ,Alpine Elementary School,340087000228,Alpine Public School District,3400870,ALPINE,07620,ALPINE,07620,No,163,,
NJ,Alpine Elementary School,341551005402,Sparta Township Public School District,3415510,SPARTA,07871,SPARTA,07871,Yes participating without using any Provision or the CEO,792,,28
NC,Alston Ridge Elementary,370472003214,Wake County Schools,3704720,Cary,27519,Cary,27519,Yes participating without using any Provision or the CEO,1111,,151
NC,Alston Ridge Middle,370472003491,Wake County Schools,3704720,Cary,27519,Cary,27519,Yes participating without using any Provision or the CEO,1532,,309
NM,ALTA VISTA EARLY COLLEGE HIGH SCHOOL,350108001104,GADSDEN,3501080,ANTHONY,88021,ANTHONY,88021,Yes under Community Eligibility Option (CEO),194,82,194
NM,ALTA VISTA ELEMENTARY,350216000804,QUESTA,3502160,QUESTA,87556,QUESTA,87556,Yes under Community Eligibility Option (CEO),107,43,83
NM,ALTA VISTA INTERMEDIATE,350216000495,QUESTA,3502160,QUESTA,87556,QUESTA,87556,Yes under Community Eligibility Option (CEO),44,20,41
NC,Altamahaw-Ossipee Elementary,370003000002,Alamance-Burlington Schools,3700030,Elon,27244,Elon,27244,Yes participating without using any Provision or the CEO,585,,328
NY,ALTAMONT ELEMENTARY SCHOOL,361308001069,GUILDERLAND CENTRAL SCHOOL DISTRICT,3613080,ALTAMONT,12009,ALTAMONT,12009,Yes participating without using any Provision or the CEO,306,,76
NJ,Alternative High School,340300000223,Cherry Hill School District,3403000,CHERRY HILL,08034,CHERRY HILL,08034,Yes participating without using any Provision or the CEO,32,,12
NJ,Alternative High School,341269003111,Paterson Public School District,3412690,PATERSON,07501,PATERSON,07501,Yes under Community Eligibility Option (CEO),118,,73
NJ,Althea Gibson Academy,340423000275,East Orange School District,3404230,EAST ORANGE,07017,EAST ORANGE,07017,Yes under Community Eligibility Option (CEO),131,,81
NY,ALTMAR-PARISH-WILLIAMSTOWN ELEMENTARY SCHOOL,360282006344,ALTMAR-PARISH-WILLIAMSTOWN CENTRAL SCHOOL DISTRICT,3602820,PARISH,13131,PARISH,13131,Yes under Community Eligibility Option (CEO),578,,299
NY,ALTMAR-PARISH-WILLIAMSTOWN JR/SR HIGH SCHOOL,360282000055,ALTMAR-PARISH-WILLIAMSTOWN CENTRAL SCHOOL DISTRICT,3602820,PARISH,13131,PARISH,13131,Yes under Community Eligibility Option (CEO),425,,216
NM,ALTURA PREPARATORY SCHOOL,350017801138,ALTURA PREPARATORY SCHOOL,3500178,ALBUQUERQUE,87122,ALBUQUERQUE,87122,Yes participating without using any Provision or the CEO,259,20,48
NM,ALVARADO ELEMENTARY,350006000025,ALBUQUERQUE,3500060,ALBUQUERQUE,87107,ALBUQUERQUE,87107,Yes under Community Eligibility Option (CEO),274,89,274
NY,ALVERTA B GRAY SCHULTZ MIDDLE SCHOOL,361413001153,HEMPSTEAD UNION FREE SCHOOL DISTRICT,3614130,HEMPSTEAD,11550,HEMPSTEAD,11550,Yes under Community Eligibility Option (CEO),900,,653
NM,ALVIS ELEMENTARY,350051000200,CLAYTON,3500510,CLAYTON,88415,CLAYTON,88415,Yes participating without using any Provision or the CEO,164,78,114
NY,AMAGANSETT SCHOOL,360288000059,AMAGANSETT UNION FREE SCHOOL DISTRICT,3602880,AMAGANSETT,11930,AMAGANSETT,11930,No,124,,
NY,AMANI PUBLIC CHARTER SCHOOL,360105106291,AMANI PUBLIC CHARTER SCHOOL,3601051,MOUNT VERNON,10550,MOUNT VERNON,10550,Yes under Community Eligibility Option (CEO),343,,212
NY,AMBER CHARTER SCHOOL EAST HARLEM,360003904439,AMBER CHARTER SCHOOL EAST HARLEM,3600039,NEW YORK,10029,NEW YORK,10029,Yes under Community Eligibility Option (CEO),312,,309
NY,AMBER CHARTER SCHOOL INWOOD,360122806736,AMBER CHARTER SCHOOL INWOOD,3601228,NEW YORK,10034,NEW YORK,10034,Yes under Community Eligibility Option (CEO),145,,128
NY,AMBER CHARTER SCHOOL KINGSBRIDGE,360114906588,AMBER CHARTER SCHOOL KINGSBRIDGE,3601149,BRONX,10463,BRONX,10463,Yes under Community Eligibility Option (CEO),710,,607
NY,AMERICAN DREAM CHARTER SCHOOL,360111906495,AMERICAN DREAM CHARTER SCHOOL,3601119,BRONX,10454,BRONX,10454,Yes under Community Eligibility Option (CEO),580,,559
NJ,American History High School,341134000791,Newark Public School District,3411340,NEWARK,07103,NEWARK,07103,Yes participating without using any Provision or the CEO,361,,270
NC,American Leadership Academy - Johnston,370047703615,American Leadership Academy - Johnston,3700477,Clayton,27520,Raleigh,27614,No,1865,,
NC,American Leadership Academy Charlotte,370035003296,ALA Charlotte,3700350,Charlotte,28215,Charlotte,28215,Yes participating without using any Provision or the CEO,132,,118
NC,American Leadership Academy-Coastal,370041203415,American Leadership Academy-Coastal,3700412,Wilmington,28411,Wilmington,28411,No,862,,
NC,American Renaissance School,370008602465,American Renaissance School,3700086,Statesville,28677,Statesville,28677,Yes participating without using any Provision or the CEO,820,,420
NY,AMERICAN SIGN LANGUAGE & ENGLISH SECONDARY SCHOOL,360007704454,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,3600077,NEW YORK,10010,NEW YORK,10010,,174,,149
NY,AMHERST CENTRAL HIGH SCHOOL,360292000061,AMHERST CENTRAL SCHOOL DISTRICT,3602920,AMHERST,14226,AMHERST,14226,Yes under Community Eligibility Option (CEO),886,,267
NY,AMHERST MIDDLE SCHOOL,360292004335,AMHERST CENTRAL SCHOOL DISTRICT,3602920,AMHERST,14226,AMHERST,14226,Yes participating without using any Provision or the CEO,646,,204
NY,AMISTAD DUAL LANGUAGE SCHOOL,360008305643,NEW YORK CITY GEOGRAPHIC DISTRICT # 6,3600083,NEW YORK,10034,NEW YORK,10034,Yes under Community Eligibility Option (CEO),393,,330
NY,AMITYVILLE MEMORIAL HIGH SCHOOL,360294000063,AMITYVILLE UNION FREE SCHOOL DISTRICT,3602940,AMITYVILLE,11701,AMITYVILLE,11701,Yes under Community Eligibility Option (CEO),953,,601
NY,AMPARK NEIGHBORHOOD,360008705993,NEW YORK CITY GEOGRAPHIC DISTRICT #10,3600087,BRONX,10463,BRONX,10463,,306,,175
