st,sch_name,ncessch,lea_name,leaid,lcity,lzip,mcity,mzip,national_school_lunch_program,total_students,nslp_direct_certification,frl_eligible
MO,ARROWPOINT ELEM.,291383002858,HAZELWOOD,2913830,ST LOUIS,63138,ST LOUIS,63138,Yes under Community Eligibility Option (CEO),358,210,279
NE,ARTHUR COUNTY ELEMENTARY SCHOOL,310321000515,ARTHUR COUNTY SCHOOLS,3103210,ARTHUR,69121,ARTHUR,69121,No,54,,
NE,ARTHUR COUNTY HIGH SCHOOL,310321000033,ARTHUR COUNTY SCHOOLS,3103210,ARTHUR,69121,ARTHUR,69121,No,60,,
MO,Arthur Mallory Early Childhood,292886003405,SPRINGFIELD R-XII,2928860,SPRINGFIELD,65802,SPRINGFIELD,65802,Yes participating without using any Provision or the CEO,139,42,93
NE,ARTS & HUMANITIES FOCUS PRGM,317284000681,LINCOLN PUBLIC SCHOOLS,3172840,LINCOLN,68510,LINCOLN,68510,No,0,,
NH,Arts Academy of New Hampshire Chartered Public High School,330329600711,Arts Academy of New Hampshire Chartered Public High School,3303296,Salem,03079,Salem,03079,No,121,,15
MO,ASH GROVE ELEM.,290327000027,ASH GROVE R-IV,2903270,ASH GROVE,65604,ASH GROVE,65604,Yes participating without using any Provision or the CEO,260,47,113
MO,ASH GROVE HIGH,290327000028,ASH GROVE R-IV,2903270,ASH GROVE,65604,ASH GROVE,65604,Yes participating without using any Provision or the CEO,318,38,121
NE,ASHBURY ELEMENTARY SCHOOL,317527002418,PAPILLION LA VISTA COMMUNITY SCHOOLS,3175270,PAPILLION,68046,PAPILLION,68046,No,346,,20
MT,Ashland 7-8,300000801051,Ashland Elem,3000008,Ashland,59003,Ashland,59003,Yes under Community Eligibility Option (CEO),14,,14
MO,ASHLAND ELEM. AND BR.,292928001877,ST. LOUIS CITY,2929280,ST LOUIS,63115,ST LOUIS,63115,Yes under Community Eligibility Option (CEO),205,144,205
NH,Ashland Elementary School,330156000010,Ashland School District,3301560,Ashland,03217,Ashland,03217,Yes participating without using any Provision or the CEO,147,,62
NE,ASHLAND PARK/ROBBINS ELEMENTARY SCHOOL,317482000289,OMAHA PUBLIC SCHOOLS,3174820,OMAHA,68117,OMAHA,68117,Yes under Community Eligibility Option (CEO),709,706,
MT,Ashland School,300000800023,Ashland Elem,3000008,Ashland,59003,Ashland,59003,Yes under Community Eligibility Option (CEO),62,,62
NE,ASHLAND-GREENWOOD ELEMENTARY SCHOOL,310003400034,ASHLAND-GREENWOOD PUBLIC SCHS,3100034,ASHLAND,68003,ASHLAND,68003,Yes participating without using any Provision or the CEO,257,,66
NE,ASHLAND-GREENWOOD HIGH SCHOOL,310003400035,ASHLAND-GREENWOOD PUBLIC SCHS,3100034,ASHLAND,68003,ASHLAND,68003,Yes participating without using any Provision or the CEO,283,,76
NE,ASHLAND-GREENWOOD MIDDLE SCHOOL,310003401927,ASHLAND-GREENWOOD PUBLIC SCHS,3100034,ASHLAND,68003,ASHLAND,68003,Yes participating without using any Provision or the CEO,242,,58
NE,ASHLAND-GREENWOOD PRIMARY ELEMENTARY,310003402452,ASHLAND-GREENWOOD PUBLIC SCHS,3100034,ASHLAND,68003,ASHLAND,68003,Yes participating without using any Provision or the CEO,320,,68
NE,ASPEN CREEK ELEMENTARY SCHOOL,317122002364,GRETNA PUBLIC SCHOOLS,3171220,OMAHA,68136,GRETNA,68028,No,529,,25
NE,ASPEN CREEK MIDDLE SCHOOL,317122002362,GRETNA PUBLIC SCHOOLS,3171220,OMAHA,68136,GRETNA,68028,No,782,,77
MO,ASPIRE ACADEMY,290057903014,CONFLUENCE ACADEMIES,2900579,ST. LOUIS,63120,ST. LOUIS,63120,Yes under Community Eligibility Option (CEO),121,85,121
NV,ASPIRE Academy High School,320009000832,Douglas,3200090,Minden,89423,Minden,89423,Yes under Community Eligibility Option (CEO),79,33,78
MO,At Home Academy,292067003417,MEHLVILLE R-IX,2920670,ST.LOUIS,63125,ST.LOUIS,63125,Yes participating without using any Provision or the CEO,77,15,21
MO,ATHENA ELEM.,291050000347,DESOTO 73,2910500,DESOTO,63020,DESOTO,63020,Yes participating without using any Provision or the CEO,477,112,250
NH,Atkinson Academy,330672000434,Timberlane Regional School District,3306720,Atkinson,03811,Atkinson,03811,Yes participating without using any Provision or the CEO,385,,24
NE,ATKINSON ELEMENTARY SCHOOL,310017200037,WEST HOLT PUBLIC SCHOOLS,3100172,ATKINSON,68713,ATKINSON,68713,Yes participating without using any Provision or the CEO,199,,97
MO,ATLANTA ELEM.,290348000029,ATLANTA C-3,2903480,ATLANTA,63530,ATLANTA,63530,Yes participating without using any Provision or the CEO,115,26,53
MO,ATLANTA HIGH,290348000030,ATLANTA C-3,2903480,ATLANTA,63530,ATLANTA,63530,Yes participating without using any Provision or the CEO,94,13,46
MO,ATLAS ELEMENTARY,290061803400,ATLAS PUBLIC SCHOOLS,2900618,ST.LOUIS,63103,ST.LOUIS,63103,Yes under Community Eligibility Option (CEO),307,155,307
NE,AUBURN HIGH SCHOOL,310333000038,AUBURN PUBLIC SCHOOLS,3103330,AUBURN,68305,AUBURN,68305,Yes participating without using any Provision or the CEO,237,,93
NE,AUBURN MIDDLE SCHOOL,310333000039,AUBURN PUBLIC SCHOOLS,3103330,AUBURN,68305,AUBURN,68305,Yes participating without using any Provision or the CEO,191,,85
NH,Auburn Village School,330159000011,Auburn School District,3301590,Auburn,03032,Auburn,03032,Yes participating without using any Provision or the CEO,653,,50
MT,Auchard Creek School,300249000026,Auchard Creek Elem,3002490,Wolf Creek,59648,Wolf Creek,59648,Yes participating without using any Provision or the CEO,16,,13
MT,Augusta 7-8,300243000997,Augusta Elem,3002430,Augusta,59410,Augusta,59410,Yes participating without using any Provision or the CEO,12,,7
MO,Augusta Elementary,293111002156,WASHINGTON,2931110,Augusta,63332,Augusta,63332,Yes participating without using any Provision or the CEO,111,7,36
MT,Augusta Elementary School,300243000024,Augusta Elem,3002430,Augusta,59410,Augusta,59410,Yes participating without using any Provision or the CEO,80,,37
MT,Augusta High School,300245000025,Augusta H S,3002450,Augusta,59410,Augusta,59410,Yes participating without using any Provision or the CEO,29,,18
NE,AURORA ELEMENTARY SCHOOL,310336000043,AURORA PUBLIC SCHOOLS,3103360,AURORA,68818,AURORA,68818,Yes participating without using any Provision or the CEO,516,,191
MO,AURORA HIGH,290402000031,AURORA R-VIII,2904020,AURORA,65605,AURORA,65605,Yes participating without using any Provision or the CEO,571,108,280
NE,AURORA HIGH SCHOOL,310336000044,AURORA PUBLIC SCHOOLS,3103360,AURORA,68818,AURORA,68818,Yes participating without using any Provision or the CEO,372,,135
MO,AURORA JR. HIGH,290402001517,AURORA R-VIII,2904020,AURORA,65605,AURORA,65605,Yes participating without using any Provision or the CEO,291,74,179
NE,AURORA MIDDLE SCHOOL,310336000045,AURORA PUBLIC SCHOOLS,3103360,AURORA,68818,AURORA,68818,Yes participating without using any Provision or the CEO,265,,85
NE,AURORA PRESCHOOL,310336002221,AURORA PUBLIC SCHOOLS,3103360,AURORA,68818,AURORA,68818,No,74,,25
NV,Austin Combined Schools,320024000162,Lander,3200240,Austin,89310,Austin,89310,No,11,,
MO,AUTUMN HILL SCHOOL,290002203064,MO SCHLS FOR THE SEV DISABLED,2900022,UNION,63084,UNION,63084,Yes participating without using any Provision or the CEO,34,9,21
MO,AVA ELEM.,290405000034,AVA R-I,2904050,AVA,65608,AVA,65608,Yes participating without using any Provision or the CEO,565,125,339
MO,AVA HIGH,290405000036,AVA R-I,2904050,AVA,65608,AVA,65608,Yes participating without using any Provision or the CEO,424,65,209
MO,AVA MIDDLE,290405002548,AVA R-I,2904050,AVA,65608,AVA,65608,Yes participating without using any Provision or the CEO,387,82,227
MO,AVENUE CITY ELEM.,290408000037,AVENUE CITY R-IX,2904080,COSBY,64436,COSBY,64436,Yes participating without using any Provision or the CEO,226,10,33
MO,AVERY ELEM.,293153002190,WEBSTER GROVES,2931530,ST LOUIS,63119,ST LOUIS,63119,Yes participating without using any Provision or the CEO,350,10,24
NE,AVERY ELEMENTARY SCHOOL,310381001499,BELLEVUE PUBLIC SCHOOLS,3103810,BELLEVUE,68005,BELLEVUE,68005,Yes participating without using any Provision or the CEO,362,,201
MO,AVILLA ELEM.,290411000038,AVILLA R-XIII,2904110,AVILLA,64833,AVILLA,64833,Yes participating without using any Provision or the CEO,108,22,59
MT,Avon School,300255000027,Avon Elem,3002550,Avon,59713,Avon,59713,No,27,,
NE,AXTELL ELEMENTARY SCHOOL,310342000046,AXTELL COMMUNITY SCHOOLS,3103420,AXTELL,68924,AXTELL,68924,Yes participating without using any Provision or the CEO,190,,61
NE,AXTELL HIGH SCHOOL,310342000047,AXTELL COMMUNITY SCHOOLS,3103420,AXTELL,68924,AXTELL,68924,Yes participating without using any Provision or the CEO,138,,48
MT,Ayers School,300257000028,Ayers Elem,3002570,Grass Range,59032,Grass Range,59032,Yes participating without using any Provision or the CEO,10,,7
MT,B A Winans School,301688000523,Livingston Elem,3016880,Livingston,59047,Livingston,59047,Yes participating without using any Provision or the CEO,301,,131
MO,B W ROBINSON SCHOOL,290002203057,MO SCHLS FOR THE SEV DISABLED,2900022,ROLLA,65401,ROLLA,65401,Yes participating without using any Provision or the CEO,30,11,16
MO,B W SHEPERD SCHOOL,290002203051,MO SCHLS FOR THE SEV DISABLED,2900022,KANSAS CITY,64109,KANSAS CITY,64109,No,0,,
MO,B. BANNEKER ELEMENTARY,291640002602,KANSAS CITY 33,2916400,KANSAS CITY,64132,KANSAS CITY,64132,Yes under Community Eligibility Option (CEO),499,290,499
MT,Babb School,300514000129,Browning Elem,3005140,Babb,59411,Browning,59417,Yes under Community Eligibility Option (CEO),22,,22
MO,BABLER ELEM.,292685002566,ROCKWOOD R-VI,2926850,GLENCOE,63038,GLENCOE,63038,Yes participating without using any Provision or the CEO,444,12,28
MO,BABLER LODGE,290000901271,DIVISION OF YOUTH SERVICE,2900009,CHESTERFIELD,63005,CHESTERFIELD,63005,No,0,,
NV,Bailey Charter School,320048000544,Washoe County,3200480,RENO,89502,RENO,89502,Yes under Community Eligibility Option (CEO),154,96,154
NV,Bailey Dr William H MS,320006000663,Clark County,3200060,Las Vegas,89156,Las Vegas,89156,Yes under Community Eligibility Option (CEO),1181,833,1181
NV,Bailey Sister Robert Joseph ES,320006000736,Clark County,3200060,Las Vegas,89122,Las Vegas,89122,Yes under Community Eligibility Option (CEO),595,374,595
MT,Bainville 7-8,300264001047,Bainville K-12 Schools,3002640,Bainville,59212,Bainville,59212,Yes participating without using any Provision or the CEO,24,,5
MT,Bainville High School,300264000030,Bainville K-12 Schools,3002640,Bainville,59212,Bainville,59212,Yes participating without using any Provision or the CEO,50,,11
MT,Bainville School,300264000029,Bainville K-12 Schools,3002640,Bainville,59212,Bainville,59212,Yes participating without using any Provision or the CEO,98,,22
MT,Baker 7-8,300273000031,Baker K-12 Schools,3002730,Baker,59313,Baker,59313,Yes participating without using any Provision or the CEO,70,,25
NV,Baker Elementary,320051000254,White Pine County School District,3200510,Baker,89311,Baker,89311,No,12,,
MT,Baker High School,300273000035,Baker K-12 Schools,3002730,Baker,59313,Baker,59313,Yes participating without using any Provision or the CEO,122,,29
MO,BAKERSFIELD ELEM.,290414000039,BAKERSFIELD R-IV,2904140,BAKERSFIELD,65609,BAKERSFIELD,65609,Yes participating without using any Provision or the CEO,162,35,99
MO,BAKERSFIELD HIGH,290414000040,BAKERSFIELD R-IV,2904140,BAKERSFIELD,65609,BAKERSFIELD,65609,Yes participating without using any Provision or the CEO,223,37,120
NH,Bakersville School,330459000240,Manchester School District,3304590,Manchester,03101,Manchester,03101,Yes participating without using any Provision or the CEO,344,,251
MO,BALLARD ELEM.,290417000041,BALLARD R-II,2904170,BUTLER,64730,BUTLER,64730,Yes participating without using any Provision or the CEO,62,4,30
MO,BALLARD HIGH,290417000042,BALLARD R-II,2904170,BUTLER,64730,BUTLER,64730,Yes participating without using any Provision or the CEO,56,9,31
MO,BALLWIN ELEM.,292685001614,ROCKWOOD R-VI,2926850,BALLWIN,63021,BALLWIN,63021,Yes participating without using any Provision or the CEO,432,23,74
NE,BANCROFT ELEMENTARY SCHOOL,317482001937,OMAHA PUBLIC SCHOOLS,3174820,OMAHA,68108,OMAHA,68108,Yes under Community Eligibility Option (CEO),494,491,
NE,BANCROFT-ROSALIE ELEMENTARY SCHOOL,310344000657,BANCROFT-ROSALIE COMM SCHOOLS,3103440,BANCROFT,68004,BANCROFT,68004,Yes under Community Eligibility Option (CEO),169,114,
NE,BANCROFT-ROSALIE JR/SR HIGH SCHOOL,310344000049,BANCROFT-ROSALIE COMM SCHOOLS,3103440,BANCROFT,68004,BANCROFT,68004,Yes under Community Eligibility Option (CEO),125,84,
NE,BANNER COUNTY ELEMENTARY SCHOOL,310006701043,BANNER COUNTY PUBLIC SCHOOLS,3100067,HARRISBURG,69345,HARRISBURG,69345,Yes under Community Eligibility Option (CEO),70,67,
NE,BANNER COUNTY HIGH SCHOOL,310006701044,BANNER COUNTY PUBLIC SCHOOLS,3100067,HARRISBURG,69345,HARRISBURG,69345,Yes under Community Eligibility Option (CEO),37,34,
NE,BANNER COUNTY MIDDLE SCHOOL,310006702395,BANNER COUNTY PUBLIC SCHOOLS,3100067,HARRISBURG,69345,HARRISBURG,69345,Yes under Community Eligibility Option (CEO),33,30,
MO,BARACK OBAMA ELEMENTARY SCHOOL,292265003189,NORMANDY SCHOOLS COLLABORATIVE,2922650,ST. LOUIS,63121,ST. LOUIS,63121,Yes under Community Eligibility Option (CEO),316,219,316
MT,Barbara Gilligan 7-8,300501001046,Brockton Elem,3005010,Brockton,59213,Brockton,59213,Yes under Community Eligibility Option (CEO),16,,16
MT,Barbara Gilligan School,300501000124,Brockton Elem,3005010,Brockton,59213,Brockton,59213,Yes under Community Eligibility Option (CEO),79,,79
MO,BARBARA JORDAN ELEM.,293066002105,UNIVERSITY CITY,2930660,UNIVERSITY CITY,63130,UNIVERSITY CITY,63130,Yes under Community Eligibility Option (CEO),352,178,352
NV,Barber Shirley A ES,320006000916,Clark County,3200060,Las Vegas,89183,Las Vegas,89183,Yes under Community Eligibility Option (CEO),779,464,779
MO,BARFIELD EARLY CHILDHOOD CNTR,293165003006,WENTZVILLE R-IV,2931650,O'FALLON,63368,O'FALLON,63368,Yes participating without using any Provision or the CEO,392,49,61
NH,Barnstead Elementary School,330162000012,Barnstead School District,3301620,Ctr. Barnstead,03225,Ctr. Barnstead,03225,Yes participating without using any Provision or the CEO,483,,109
MO,BARNWELL MIDDLE,292895002307,FRANCIS HOWELL R-III,2928950,ST CHARLES,63303,ST CHARLES,63303,Yes participating without using any Provision or the CEO,783,53,145
NE,BARR MIDDLE SCHOOL,310001601014,GRAND ISLAND PUBLIC SCHOOLS,3100016,GRAND ISLAND,68801,GRAND ISLAND,68801,Yes under Provision 2,663,,500
MO,BARRETTS ELEM.,292358001375,PARKWAY C-2,2923580,MANCHESTER,63021,MANCHESTER,63021,Yes participating without using any Provision or the CEO,364,13,22
MO,BARRINGTON ELEM.,291383000447,HAZELWOOD,2913830,FLORISSANT,63034,FLORISSANT,63034,Yes under Community Eligibility Option (CEO),513,162,298
NH,Barrington Elementary School,330165000013,Barrington School District,3301650,Barrington,03825,Barrington,03825,Yes participating without using any Provision or the CEO,418,,45
NH,Barrington Middle School,330165000014,Barrington School District,3301650,Barrington,03825,Barrington,03825,Yes participating without using any Provision or the CEO,395,,52
MO,Barry School,292523003443,PLATTE CO. R-III,2925230,KANSAS CITY,64154,KANSAS CITY,64154,Yes participating without using any Provision or the CEO,374,33,78
NH,Bartlett Elementary School,330324000138,Goffstown School District,3303240,Manchester,03102,Manchester,03102,Yes participating without using any Provision or the CEO,180,,47
NV,Bartlett Selma F ES,320006000045,Clark County,3200060,Henderson,89074,Henderson,89074,Yes under Community Eligibility Option (CEO),541,174,541
MO,BARTLEY ELEM.,291255000517,FULTON 58,2912550,FULTON,65251,FULTON,65251,Yes participating without using any Provision or the CEO,252,62,116
NV,Basic Academy of Int'l Studies HS,320006000007,Clark County,3200060,Henderson,89015,Henderson,89015,Yes under Community Eligibility Option (CEO),2514,1259,2514
MT,Basin School,300282000036,Basin Elem,3002820,Basin,59631,Basin,59631,Yes participating without using any Provision or the CEO,19,,10
NV,Bass John C ES,320006000506,Clark County,3200060,Las Vegas,89183,Las Vegas,89183,Yes under Community Eligibility Option (CEO),543,274,543
NE,BASSETT GRADE SCHOOL,317617000212,ROCK COUNTY PUBLIC SCHOOLS,3176170,BASSETT,68714,BASSETT,68714,Yes participating without using any Provision or the CEO,130,,40
NH,Bath Village School,330171000016,Bath School District,3301710,Bath,03740,Bath,03740,Yes participating without using any Provision or the CEO,47,,11
NV,Batterman Kathy L ES,320006000654,Clark County,3200060,Las Vegas,89148,Las Vegas,89148,Yes under Community Eligibility Option (CEO),657,235,657
NV,Battle Born Academy,320000100975,State Sponsored Charter Schools,3200001,Las Vegas,89030,Las Vegas,89030,Yes participating without using any Provision or the CEO,267,62,246
NV,Battle Born Youth Challenge Academy,320012000969,Elko,3200120,Carlin,89822,Carlin,89822,No,39,,
NE,BATTLE CREEK ELEMENTARY SCHOOL,310354000054,BATTLE CREEK PUBLIC SCHOOLS,3103540,BATTLE CREEK,68715,BATTLE CREEK,68715,Yes participating without using any Provision or the CEO,280,,71
NE,BATTLE CREEK HIGH SCHOOL,310354000055,BATTLE CREEK PUBLIC SCHOOLS,3103540,BATTLE CREEK,68715,BATTLE CREEK,68715,Yes participating without using any Provision or the CEO,266,,65
NV,Battle Mountain Elementary School,320024000165,Lander,3200240,Battle Mountain,89820,Battle Mountain,89820,Yes participating without using any Provision or the CEO,438,135,205
NV,Battle Mountain High School,320024000163,Lander,3200240,Battle Mountain,89820,Battle Mountain,89820,Yes participating without using any Provision or the CEO,308,86,123
NE,BAY HIGH FOCUS PROGRAM,317284002443,LINCOLN PUBLIC SCHOOLS,3172840,LINCOLN,68503,LINCOLN,68503,No,0,,
NE,BAYARD ELEMENTARY SCHOOL,310009000056,BAYARD PUBLIC SCHOOLS,3100090,BAYARD,69334,BAYARD,69334,Yes under Community Eligibility Option (CEO),177,127,
NE,BAYARD SECONDARY SCHOOL,310009000057,BAYARD PUBLIC SCHOOLS,3100090,BAYARD,69334,BAYARD,69334,Yes under Community Eligibility Option (CEO),158,114,
MO,BAYLESS ELEMENTARY,290450000043,BAYLESS,2904500,ST LOUIS,63123,ST LOUIS,63123,Yes participating without using any Provision or the CEO,858,244,448
MO,BAYLESS JUNIOR HIGH,290450000715,BAYLESS,2904500,ST LOUIS,63123,ST LOUIS,63123,Yes participating without using any Provision or the CEO,408,94,245
MO,BAYLESS SENIOR HIGH,290450000044,BAYLESS,2904500,ST LOUIS,63123,ST LOUIS,63123,Yes participating without using any Provision or the CEO,570,132,318
NV,Beacon Academy of Nevada,320000100751,State Sponsored Charter Schools,3200001,Las Vegas,89147,Las Vegas,89147,No,743,,
NE,BEADLE MIDDLE SCHOOL,317374000723,MILLARD PUBLIC SCHOOLS,3173740,OMAHA,68135,OMAHA,68135,Yes participating without using any Provision or the CEO,1008,,166
NE,BEALS ELEMENTARY SCHOOL,317482001351,OMAHA PUBLIC SCHOOLS,3174820,OMAHA,68106,OMAHA,68106,Yes under Community Eligibility Option (CEO),291,288,
MT,Bear Paw School,300300000039,Bear Paw Elem,3003000,Chinook,59523,Chinook,59523,No,11,,
MT,Beartooth School,300387001092,Billings Elem,3003870,Billings,59105,Billings,59101,Yes participating without using any Provision or the CEO,352,,159
MO,BEASLEY ELEM.,292067001109,MEHLVILLE R-IX,2920670,ST LOUIS,63125,ST LOUIS,63125,Yes participating without using any Provision or the CEO,286,71,156
