st,sch_name,ncessch,lea_name,leaid,lcity,lzip,mcity,mzip,national_school_lunch_program,total_students,nslp_direct_certification,frl_eligible
KY,Ashgrove Academy,210303002442,Jessamine County,2103030,Nicholasville,40356,Nicholasville,40356,Yes under Community Eligibility Option (CEO),6,,
KY,Ashland Alternative School,210015002487,Ashland Independent,2100150,Ashland,41101,Ashland,41101,Yes under Community Eligibility Option (CEO),13,10,11
ME,Ashland District School,231128023125,RSU 32/MSAD 32,2311280,Ashland,04732,Ashland,04732,Yes under Provision 2,231,43,110
KS,Ashland Elem,200351000084,Ashland,2003510,Ashland,67831,Ashland,67831,Yes participating without using any Provision or the CEO,96,,43
KY,Ashland Elementary School,210186000351,Fayette County,2101860,Lexington,40502,Lexington,40502,Yes under Community Eligibility Option (CEO),281,114,115
KY,Ashland Head Start,210015002023,Ashland Independent,2100150,Ashland,41101,Ashland,41101,Yes under Community Eligibility Option (CEO),204,140,148
KS,Ashland High,200351000086,Ashland,2003510,Ashland,67831,Ashland,67831,Yes participating without using any Provision or the CEO,74,,26
KS,Ashland Junior High School,200351001650,Ashland,2003510,Ashland,67831,Ashland,67831,Yes participating without using any Provision or the CEO,43,,14
KY,Ashland Middle School,210015000023,Ashland Independent,2100150,Ashland,41102,Ashland,41102,Yes under Community Eligibility Option (CEO),665,389,430
IA,Ashland Ridge Elementary,190369002094,Ankeny Comm School District,1903690,Ankeny,50023,Ankeny,50023,Yes participating without using any Provision or the CEO,768,,81
KY,Ashland Technical College,210062002186,Boyd County,2100620,Ashland,41102,Ashland,41102,Yes participating without using any Provision or the CEO,0,,
KS,Aspen Grove Elementary,201200002178,Blue Valley,2012000,Overland Park,66013,Overland Park,66223,Yes participating without using any Provision or the CEO,114,,4
LA,Assumption High School,220012000048,Assumption Parish,2200120,Napoleonville,70390,Napoleonville,70390,Yes under Community Eligibility Option (CEO),833,,480
KS,Atchison County Community Elementary School,200570001962,Atchison Co Comm Schools,2005700,Effingham,66023,Effingham,66023,Yes under Community Eligibility Option (CEO),256,,125
KS,Atchison County Community JR/SR High,200570001957,Atchison Co Comm Schools,2005700,Effingham,66023,Effingham,66023,Yes under Community Eligibility Option (CEO),258,,105
KS,Atchison Elementary School,200354001126,Atchison Public Schools,2003540,Atchison,66002,Atchison,66002,Yes under Community Eligibility Option (CEO),700,,460
KS,Atchison High  School,200354000956,Atchison Public Schools,2003540,Atchison,66002,Atchison,66002,Yes under Community Eligibility Option (CEO),434,,258
KS,Atchison Middle School,200354000958,Atchison Public Schools,2003540,Atchison,66002,Atchison,66002,Yes under Community Eligibility Option (CEO),295,,193
ME,Athens Community School,231481700742,Athens Public Schools,2314817,Athens,04912,Athens,04912,Yes under Provision 2,111,41,72
KY,Athens-Chilesburg Elementary,210186001987,Fayette County,2101860,Lexington,40509,Lexington,40509,Yes participating without using any Provision or the CEO,570,89,118
KY,Atherton High,210299000632,Jefferson County,2102990,Louisville,40205,Louisville,40205,Yes under Community Eligibility Option (CEO),1496,512,571
LA,Athlos Academy of Jefferson Parish,220030502452,Athlos Academy of Jefferson Parish,2200305,Terrytown,70056,Terrytown,70056,Yes under Community Eligibility Option (CEO),1125,,875
IA,Atkins Elementary School,190483000136,Benton Comm School District,1904830,Atkins,52206,Atkins,52206,Yes participating without using any Provision or the CEO,398,,92
LA,Atkins Technology Elementary School,220030000142,Caddo Parish,2200300,Shreveport,71106,Shreveport,71106,Yes participating without using any Provision or the CEO,229,,199
KY,Atkinson Academy,210299000733,Jefferson County,2102990,Louisville,40212,Louisville,40212,Yes under Community Eligibility Option (CEO),390,352,356
IA,Atlantic High School,190393000090,Atlantic Comm School District,1903930,Atlantic,50022,Atlantic,50022,Yes participating without using any Provision or the CEO,475,,213
IA,Atlantic Middle School,190393000093,Atlantic Comm School District,1903930,Atlantic,50022,Atlantic,50022,Yes participating without using any Provision or the CEO,348,,178
KS,Attica High,200357001514,Attica,2003570,Attica,67009,Attica,67009,Yes participating without using any Provision or the CEO,37,,15
KS,Aubry Bend Middle School,201200002045,Blue Valley,2012000,Overland Park,66221,Overland Park,66221,Yes participating without using any Provision or the CEO,809,,49
KS,Auburn Elementary,200320001066,Auburn-Washburn,2003200,Auburn,66402,Auburn,66402,Yes participating without using any Provision or the CEO,348,,118
KY,Auburn Elementary School,210354001543,Logan County,2103540,Auburn,42206,Auburn,42206,Yes under Community Eligibility Option (CEO),710,320,383
ME,Auburn Middle School,230261000907,Auburn Public Schools,2302610,Auburn,04210,Auburn,04210,Yes under Community Eligibility Option (CEO),490,144,256
KY,Auburndale Elementary,210299000707,Jefferson County,2102990,Louisville,40214,Louisville,40214,Yes under Community Eligibility Option (CEO),580,420,441
KY,Audrey Grevious Center,210186001480,Fayette County,2101860,Lexington,40504,Lexington,40504,Yes under Community Eligibility Option (CEO),18,10,10
LA,Audubon Charter Gentilly,220030302458,Audubon Charter Gentilly,2200303,New Orleans,70122,New Orleans,70122,Yes under Community Eligibility Option (CEO),437,,293
LA,Audubon Charter School,220028501620,Audubon Charter School,2200285,New Orleans,70118,New Orleans,70118,Yes participating without using any Provision or the CEO,980,,358
KY,Audubon Elementary School,210147000054,Daviess County,2101470,Owensboro,42301,Owensboro,42301,Yes under Community Eligibility Option (CEO),416,220,272
LA,Audubon Elementary School,220054000341,East Baton Rouge Parish,2200540,Baton Rouge,70815,Baton Rouge,70815,Yes under Community Eligibility Option (CEO),508,,323
IA,Audubon Elementary School,190948000602,Dubuque Comm School District,1909480,Dubuque,52001,Dubuque,52001,Yes under Community Eligibility Option (CEO),268,,190
IA,Audubon Elementary School,190396000095,Audubon Comm School District,1903960,Audubon,50025,Audubon,50025,Yes under Community Eligibility Option (CEO),246,,108
IA,Audubon Middle-High School,190396000096,Audubon Comm School District,1903960,Audubon,50025,Audubon,50025,Yes participating without using any Provision or the CEO,298,,106
KY,Audubon Traditional Elementary,210299000643,Jefferson County,2102990,Louisville,40217,Louisville,40217,Yes under Community Eligibility Option (CEO),616,225,241
KY,Augusta Independent School,210018001968,Augusta Independent,2100180,Augusta,41002,Augusta,41002,Yes under Community Eligibility Option (CEO),320,191,220
KS,Augusta Middle School,200363000918,Augusta,2003630,Augusta,67010,Augusta,67010,Yes participating without using any Provision or the CEO,446,,210
KS,Augusta Sr High,200363000919,Augusta,2003630,Augusta,67010,Augusta,67010,Yes participating without using any Provision or the CEO,627,,251
IA,Aurelia Elementary School,190348002251,Alta-Aurelia Comm School District,1903480,Aurelia,51005,Aurelia,51005,Yes participating without using any Provision or the CEO,116,,36
IA,Aurora Heights Elementary School,192061002233,Newton Comm School District,1920610,Newton,50208,Newton,50208,Yes participating without using any Provision or the CEO,260,,150
KY,Austin Tracy Elementary School,210030000047,Barren County,2100300,Lucas,42156,Lucas,42156,Yes under Community Eligibility Option (CEO),341,188,204
KS,Avondale Academy,201226001440,Topeka Public Schools,2012260,Topeka,66609,Topeka,66609,Yes participating without using any Provision or the CEO,18,,12
LA,Avoyelles High School,220015000075,Avoyelles Parish,2200150,Moreauville,71355,Moreauville,71355,Yes under Community Eligibility Option (CEO),525,,310
LA,Avoyelles Public Charter School,220003501494,Avoyelles Public Charter School,2200035,Mansura,71350,Mansura,71350,Yes participating without using any Provision or the CEO,715,,406
KS,Axtell Elementary School,200035002073,Prairie Hills,2000350,Axtell,66403,Axtell,66403,Yes participating without using any Provision or the CEO,117,,38
KS,Axtell High,200035002016,Prairie Hills,2000350,Axtell,66403,Axtell,66403,Yes participating without using any Provision or the CEO,47,,16
IA,B R Miller Middle School,191872001084,Marshalltown Comm School District,1918720,Marshalltown,50158,Marshalltown,50158,Yes under Community Eligibility Option (CEO),734,,568
LA,B. Edward Boudreaux Middle School,220162001248,St. Mary Parish,2201620,Baldwin,70514,Baldwin,70514,Yes under Community Eligibility Option (CEO),187,,168
KY,B. Michael Caudill Middle School,210372002217,Madison County,2103720,Richmond,40475,Richmond,40475,Yes under Community Eligibility Option (CEO),465,226,250
LA,B. R. Foreign Language Acad. Immersion Magnet,220054000429,East Baton Rouge Parish,2200540,Baton Rouge,70808,Baton Rouge,70808,Yes under Community Eligibility Option (CEO),637,,212
IA,Bailey Park Elementary School,191320000789,Grinnell-Newburg Comm School District,1913200,Grinnell,50112,Grinnell,50112,Yes participating without using any Provision or the CEO,138,,53
LA,Bains Elementary School,220198001474,West Feliciana Parish,2201980,St. Francisville,70775,St. Francisville,70775,Yes under Community Eligibility Option (CEO),825,,384
LA,Bains Lower Elementary School,220198002012,West Feliciana Parish,2201980,St. Francisville,70775,St. Francisville,70775,Yes under Community Eligibility Option (CEO),285,,134
LA,Baker Heights Elementary School,220004000342,City of Baker School District,2200040,Baker,70714,Baker,70714,Yes under Community Eligibility Option (CEO),391,,275
LA,Baker High School,220004000344,City of Baker School District,2200040,Baker,70714,Baker,70714,Yes under Community Eligibility Option (CEO),372,,239
LA,Baker Middle School,220004000343,City of Baker School District,2200040,Baker,70714,Baker,70714,Yes under Community Eligibility Option (CEO),161,,100
KS,Baldwin Elementary Intermediate Center,200372002015,Baldwin City,2003720,Baldwin City,66006,Baldwin City,66006,Yes participating without using any Provision or the CEO,288,,102
KS,Baldwin Elementary Primary Center,200372001989,Baldwin City,2003720,Baldwin City,66006,Baldwin City,66006,Yes participating without using any Provision or the CEO,393,,130
KS,Baldwin High School,200372000704,Baldwin City,2003720,Baldwin City,66006,Baldwin City,66006,Yes participating without using any Provision or the CEO,413,,109
KS,Baldwin Junior High School,200372000703,Baldwin City,2003720,Baldwin City,66006,Baldwin City,66006,Yes participating without using any Provision or the CEO,340,,113
LA,Ball Elementary School,220129001562,Rapides Parish,2201290,Ball,71405,Ball,71405,Yes under Community Eligibility Option (CEO),419,,337
KY,Ballard Co. Preschool/Headstart Center,210021000040,Ballard County,2100210,Barlow,42024,Barlow,42024,Yes under Community Eligibility Option (CEO),90,63,70
KY,Ballard County Career and Technology Ctr,210021002404,Ballard County,2100210,Barlow,42024,Barlow,42024,Yes participating without using any Provision or the CEO,0,,
KY,Ballard County Elementary School,210021000356,Ballard County,2100210,Barlow,42024,Barlow,42024,Yes under Community Eligibility Option (CEO),463,249,287
KY,Ballard County Middle School,210021000035,Ballard County,2100210,Barlow,42024,Barlow,42024,Yes under Community Eligibility Option (CEO),221,103,127
IA,Ballard East Elementary,190420000109,Ballard Comm School District,1904200,Cambridge,50046,Cambridge,50046,Yes participating without using any Provision or the CEO,431,,79
KY,Ballard High,210299000695,Jefferson County,2102990,Louisville,40222,Louisville,40222,Yes under Community Eligibility Option (CEO),2033,642,677
IA,Ballard High School,190420000105,Ballard Comm School District,1904200,Huxley,50124,Huxley,50124,Yes participating without using any Provision or the CEO,553,,82
KY,Ballard Memorial High School,210021000036,Ballard County,2100210,Barlow,42024,Barlow,42024,Yes under Community Eligibility Option (CEO),265,130,149
IA,Ballard Middle School,190420000106,Ballard Comm School District,1904200,Huxley,50124,Huxley,50124,Yes participating without using any Provision or the CEO,409,,66
IA,Ballard West Elementary,190420000108,Ballard Comm School District,1904200,Slater,50244,Slater,50244,Yes participating without using any Provision or the CEO,456,,81
KY,Ballyshannon Middle School,210051002460,Boone County,2100510,Union,41091,Union,41091,Yes participating without using any Provision or the CEO,614,129,167
ME,Bangor High School,230282000047,Bangor Public Schools,2302820,Bangor,04401,Bangor,04401,Yes participating without using any Provision or the CEO,1074,285,402
KS,Banneker Elem,200795001388,Kansas City,2007950,Kansas City,66101,Kansas City,66101,Yes under Community Eligibility Option (CEO),244,,202
LA,Barbe Elementary School,220033000215,Calcasieu Parish,2200330,Lake Charles,70601,Lake Charles,70601,Yes participating without using any Provision or the CEO,177,,147
KY,Barbourville City School,210024001969,Barbourville Independent,2100240,Barbourville,40906,Barbourville,40906,Yes under Community Eligibility Option (CEO),731,499,523
KY,Barbourville Learning Center,210024002542,Barbourville Independent,2100240,Barbourville,40906,Barbourville,40906,Yes under Community Eligibility Option (CEO),1,,
KY,Bardstown Alternative School,210027002359,Bardstown Independent,2100270,Bardstown,40004,Bardstown,40004,Yes under Community Eligibility Option (CEO),37,31,31
KY,Bardstown Early Childhood Center,210027002222,Bardstown Independent,2100270,Bardstown,40004,Bardstown,40004,Yes under Community Eligibility Option (CEO),267,135,151
KY,Bardstown Elementary School,210027000044,Bardstown Independent,2100270,Bardstown,40004,Bardstown,40004,Yes under Community Eligibility Option (CEO),841,431,470
