st,sch_name,ncessch,lea_name,leaid,lcity,lzip,mcity,mzip,national_school_lunch_program,total_students,nslp_direct_certification,frl_eligible
FL,AMIKIDS MIAMI-DADE SOUTH,120039003563,MIAMI-DADE,1200390,MIAMI,33149,MIAMI,33149,Yes participating without using any Provision or the CEO,16,3,3
FL,AMIKIDS OF GREATER FORT LAUDERDALE,120018003324,BROWARD,1200180,FT LAUDERDALE,33315,FT LAUDERDALE,33315,No,0,,
FL,AMIKIDS ORLANDO,120144002918,ORANGE,1201440,APOPKA,32703,APOPKA,32703,Yes under Community Eligibility Option (CEO),26,20,20
FL,AMIKIDS VOLUSIA,120192007093,VOLUSIA,1201920,DAYTONA BEACH,32117,DAYTONA BEACH,32117,Yes under Community Eligibility Option (CEO),22,19,19
CT,Amistad Academy,090002400981,Amistad Academy District,0900024,New Haven,06511,New Haven,06511,Yes under Community Eligibility Option (CEO),1125,,875
CT,Amity Middle School: Bethany,090366001114,Regional School District 05,0903660,Bethany,06524,Bethany,06524,Yes participating without using any Provision or the CEO,352,,49
CT,Amity Middle School: Orange,090366000769,Regional School District 05,0903660,Orange,06477,Orange,06477,Yes participating without using any Provision or the CEO,359,,58
CT,Amity Regional High School,090366000770,Regional School District 05,0903660,Woodbridge,06525,Woodbridge,06525,Yes participating without using any Provision or the CEO,1364,,192
FL,AMOS P. GODBY HIGH SCHOOL,120111001176,LEON,1201110,TALLAHASSEE,32303,TALLAHASSEE,32303,Yes under Community Eligibility Option (CEO),1396,808,871
CT,Ana Grace Academy of the Arts,090070001623,Capitol Region Education Council,0900700,Bloomfield,06002,Bloomfield,06002,Yes under Community Eligibility Option (CEO),856,,534
DC,Anacostia HS,110003000085,District of Columbia Public Schools,1100030,Washington,20020,Washington,20020,Yes under Community Eligibility Option (CEO),244,179,
FL,ANCHOR ACADEMY,120048000766,DUVAL,1200480,ATLANTIC BEACH,32233,ATLANTIC BEACH,32233,Yes under Community Eligibility Option (CEO),322,53,53
FL,ANCLOTE ELEMENTARY SCHOOL,120153001587,PASCO,1201530,NEW PORT RICHEY,34652,NEW PORT RICHEY,34652,Yes under Community Eligibility Option (CEO),559,387,417
FL,ANCLOTE HIGH SCHOOL,120153007618,PASCO,1201530,HOLIDAY,34691,HOLIDAY,34691,Yes under Community Eligibility Option (CEO),1202,731,796
FL,ANDERSON ELEMENTARY SCHOOL,120087002183,HILLSBOROUGH,1200870,TAMPA,33611,TAMPA,33611,Yes under Community Eligibility Option (CEO),280,126,133
FL,ANDOVER ELEMENTARY,120144005641,ORANGE,1201440,ORLANDO,32825,ORLANDO,32825,Yes under Community Eligibility Option (CEO),698,275,294
CT,Andover Elementary School,090003010001,Andover School District,0900030,Andover,06232,Andover,06232,Yes participating without using any Provision or the CEO,205,,58
FL,ANDOVER MIDDLE SCHOOL,120039007563,MIAMI-DADE,1200390,MIAMI,33179,MIAMI,33179,Yes under Community Eligibility Option (CEO),439,272,281
FL,ANDREA CASTILLO PREPARATORY ACADEMY,120039008912,MIAMI-DADE,1200390,DORAL,33178,DORAL,33178,Yes under Community Eligibility Option (CEO),349,83,95
FL,ANDREW A. ROBINSON ELEMENTARY SCHOOL,120048002818,DUVAL,1200480,JACKSONVILLE,32206,JACKSONVILLE,32206,Yes under Community Eligibility Option (CEO),526,423,423
CT,Andrew Avenue School,090264000499,Naugatuck School District,0902640,Naugatuck,06770,Naugatuck,06770,Yes under Community Eligibility Option (CEO),258,,179
FL,ANDREW JACKSON HIGH SCHOOL,120048000649,DUVAL,1200480,JACKSONVILLE,32206,JACKSONVILLE,32206,Yes under Community Eligibility Option (CEO),837,444,444
FL,ANDREW JACKSON MIDDLE SCHOOL,120015000086,BREVARD,1200150,TITUSVILLE,32780,TITUSVILLE,32780,Yes under Community Eligibility Option (CEO),560,299,323
FL,ANDREWS HIGH SCHOOL,120018007904,BROWARD,1200180,POMPANO BEACH,33064,POMPANO BEACH,33064,Yes under Community Eligibility Option (CEO),373,66,66
FL,ANGELINE ACADEMY OF INNOVATION,120153010697,PASCO,1201530,LAND O LAKES,34638,LAND O LAKES,34638,Yes under Community Eligibility Option (CEO),830,148,164
CO,Angevine Middle School,080249000122,Boulder Valley School District No. Re2,0802490,LAFAYETTE,80026,LAFAYETTE,80026,Yes participating without using any Provision or the CEO,609,,284
CO,Animas High School,080002006418,State Charter School Institute,0800020,DURANGO,81301,DURANGO,81302,Yes participating without using any Provision or the CEO,234,,61
CO,Animas Valley Elementary School,080348001066,Durango School District No. 9-R,0803480,DURANGO,81301,DURANGO,81301,Yes participating without using any Provision or the CEO,183,,76
CT,Ann Antolini School,090276000538,New Hartford School District,0902760,New Hartford,06057,New Hartford,06057,Yes participating without using any Provision or the CEO,247,,57
FL,ANN STORCK CENTER INC.,120018003311,BROWARD,1200180,FT LAUDERDALE,33317,FT LAUDERDALE,33317,Yes participating without using any Provision or the CEO,34,3,3
CT,Anna E. Norris School,090126000191,East Hartford School District,0901260,East Hartford,06108,East Hartford,06108,Yes under Community Eligibility Option (CEO),255,,176
CT,Anna H. Rockwell School,090027000023,Bethel School District,0900270,Bethel,06801,Bethel,06801,Yes participating without using any Provision or the CEO,302,,117
FL,ANNA MARIA ELEMENTARY SCHOOL,120123001217,MANATEE,1201230,HOLMES BEACH,34217,HOLMES BEACH,34217,Yes participating without using any Provision or the CEO,207,27,69
CT,Anna Reynolds School,090288000611,Newington School District,0902880,Newington,06111,Newington,06111,Yes participating without using any Provision or the CEO,376,,136
FL,ANNABEL C. PERRY PK-8,120018000245,BROWARD,1200180,MIRAMAR,33023,MIRAMAR,33023,Yes under Community Eligibility Option (CEO),643,418,418
FL,ANNETTE P. EDWINS ELEMENTARY SCHOOL,120138001320,OKALOOSA,1201380,FORT WALTON BEACH,32548,FORT WALTON BEACH,32548,Yes participating without using any Provision or the CEO,464,262,346
FL,ANNIE LUCY WILLIAMS ELEMENTARY SCHOOL,120123007368,MANATEE,1201230,PARRISH,34219,PARRISH,34219,Yes participating without using any Provision or the CEO,831,127,263
FL,ANNIE R. MORGAN ELEMENTARY SCHOOL,120048000641,DUVAL,1200480,JACKSONVILLE,32254,JACKSONVILLE,32254,Yes under Community Eligibility Option (CEO),205,152,152
FL,ANONA ELEMENTARY SCHOOL,120156001592,PINELLAS,1201560,LARGO,33774,LARGO,33774,Yes under Community Eligibility Option (CEO),470,183,215
CT,Ansonia High School,090006010002,Ansonia School District,0900060,Ansonia,06401,Ansonia,06401,Yes under Community Eligibility Option (CEO),593,,347
CT,Ansonia Middle School,090006010008,Ansonia School District,0900060,Ansonia,06401,Ansonia,06401,Yes under Community Eligibility Option (CEO),571,,377
CO,Antelope Ridge Elementary School,080291001670,Cherry Creek School District No. 5 in the county of Arapah,0802910,AURORA,80015,AURORA,80015,Yes participating without using any Provision or the CEO,558,,232
CO,Antelope Trails Elementary School,080192000123,Academy School District No. 20 in the county of El Paso an,0801920,COLORADO SPRINGS,80921,COLORADO SPRINGS,80921,Yes participating without using any Provision or the CEO,306,,58
FL,ANTHONY ELEMENTARY SCHOOL,120126001252,MARION,1201260,ANTHONY,32617,ANTHONY,32617,Yes under Community Eligibility Option (CEO),333,221,232
FL,ANTIOCH ELEMENTARY SCHOOL,120138003209,OKALOOSA,1201380,CRESTVIEW,32536,CRESTVIEW,32536,Yes participating without using any Provision or the CEO,965,275,427
CO,Antonito High School,080213000035,South Conejos School District No. Re10,0802130,ANTONITO,81120,ANTONITO,81120,Yes under Community Eligibility Option (CEO),51,,40
CO,Antonito Middle School,080213001464,South Conejos School District No. Re10,0802130,ANTONITO,81120,ANTONITO,81120,Yes under Community Eligibility Option (CEO),26,,20
FL,APALACHEE ELEMENTARY SCHOOL,120111001192,LEON,1201110,TALLAHASSEE,32311,TALLAHASSEE,32311,Yes under Community Eligibility Option (CEO),477,326,341
FL,APALACHICOLA BAY CHARTER SCHOOL,120057003708,FRANKLIN,1200570,APALACHICOLA,32320,APALACHICOLA,32320,Yes under Community Eligibility Option (CEO),367,226,243
FL,APALACHICOLA FOREST YOUTH ACADEMY,120117004171,LIBERTY,1201170,BRISTOL,32321,HOSFORD,32321,Yes participating without using any Provision or the CEO,38,3,3
FL,APOLLO BEACH ELEMENTARY SCHOOL,120087002184,HILLSBOROUGH,1200870,APOLLO BEACH,33572,APOLLO BEACH,33572,Yes under Community Eligibility Option (CEO),613,211,225
FL,APOLLO ELEMENTARY SCHOOL,120015000081,BREVARD,1200150,TITUSVILLE,32780,TITUSVILLE,32780,Yes under Community Eligibility Option (CEO),641,400,424
FL,APOLLO MIDDLE SCHOOL,120018000256,BROWARD,1200180,HOLLYWOOD,33024,HOLLYWOOD,33024,Yes under Community Eligibility Option (CEO),1172,618,619
FL,APOPKA ELEMENTARY,120144001438,ORANGE,1201440,APOPKA,32712,APOPKA,32712,Yes under Community Eligibility Option (CEO),841,413,448
FL,APOPKA HIGH,120144001455,ORANGE,1201440,APOPKA,32712,APOPKA,32712,Yes under Community Eligibility Option (CEO),3455,1368,1484
FL,APOPKA MIDDLE,120144001376,ORANGE,1201440,APOPKA,32712,APOPKA,32712,Yes under Community Eligibility Option (CEO),913,506,536
CO,Appleton Elementary School,080435000597,Mesa County Valley School District No. 51,0804350,GRAND JUNCTION,81505,GRAND JUNCTION,81505,Yes participating without using any Provision or the CEO,447,,180
DC,AppleTree Early Learning Center PCS - Columbia Heights,110005400304,AppleTree Early Learning PCS,1100054,Washington,20009,Washington,20009,Yes under Community Eligibility Option (CEO),123,75,
DC,AppleTree Early Learning Center PCS - Douglas Knoll,110005400447,AppleTree Early Learning PCS,1100054,Washington,20020,Washington,20020,Yes under Community Eligibility Option (CEO),51,41,
DC,AppleTree Early Learning Center PCS - Lincoln Park,110005400448,AppleTree Early Learning PCS,1100054,Washington,20002,Washington,20002,Yes participating without using any Provision or the CEO,59,3,
DC,AppleTree Early Learning Center PCS - Oklahoma Avenue,110005400435,AppleTree Early Learning PCS,1100054,Washington,20002,Washington,20002,Yes under Community Eligibility Option (CEO),160,59,
DC,AppleTree Early Learning Center PCS - Parklands at THEARC,110005400517,AppleTree Early Learning PCS,1100054,Washington,20032,Washington,20032,Yes under Community Eligibility Option (CEO),99,69,
DC,AppleTree Early Learning Center PCS - Southwest,110005400413,AppleTree Early Learning PCS,1100054,Washington,20024,Washington,20024,Yes under Community Eligibility Option (CEO),84,50,
DE,Appoquinimink High School,100008000225,Appoquinimink School District,1000080,Middletown,19709,Middletown,19709,Yes participating without using any Provision or the CEO,1399,140,
DE,Appoquinimink PreSchool Center,100008000103,Appoquinimink School District,1000080,Middletown,19709,Middletown,19709,Yes participating without using any Provision or the CEO,144,19,
CO,APS Early Beginnings - A Zoom Site,080234006625,Aurora Joint District No. 28 of the counties of Adams and A,0802340,AURORA,80010,AURORA,80010,No,35,,
CO,Aragon Elementary School,080408000566,Fountain School District No. 8 in the county of El Paso an,0804080,FOUNTAIN,80817,FOUNTAIN,80817,Yes under Community Eligibility Option (CEO),378,,306
CO,Arapahoe High School,080531000873,Littleton School District No. 6 in the county of Arapahoe,0805310,CENTENNIAL,80122,CENTENNIAL,80122,Yes participating without using any Provision or the CEO,1781,,272
CO,Arapahoe Ridge Elementary School,080690001619,Adams 12 Five Star Schools,0806900,WESTMINSTER,80030,WESTMINSTER,80030,Yes under Community Eligibility Option (CEO),479,,276
CO,Arapahoe Ridge High School,080249001219,Boulder Valley School District No. Re2,0802490,BOULDER,80303,BOULDER,80303,Yes under Community Eligibility Option (CEO),245,,167
FL,ARBOR RIDGE K-8,120144002685,ORANGE,1201440,ORLANDO,32817,ORLANDO,32817,Yes under Community Eligibility Option (CEO),773,322,354
FL,ARC BROWARD INC.,120018003310,BROWARD,1200180,SUNRISE,33351,SUNRISE,33351,Yes under Community Eligibility Option (CEO),83,32,32
FL,ARCHCREEK ELEMENTARY SCHOOL,120039007515,MIAMI-DADE,1200390,NORTH MIAMI,33161,NORTH MIAMI,33161,Yes under Community Eligibility Option (CEO),458,309,327
FL,ARCHER ELEMENTARY,120003000015,ALACHUA,1200030,ARCHER,32618,ARCHER,32618,Yes under Community Eligibility Option (CEO),431,241,253
FL,ARCHIMEDEAN ACADEMY,120039003832,MIAMI-DADE,1200390,MIAMI,33183,MIAMI,33183,Yes participating without using any Provision or the CEO,643,180,282
FL,ARCHIMEDEAN MIDDLE CONSERVATORY,120039005485,MIAMI-DADE,1200390,MIAMI,33183,MIAMI,33183,Yes participating without using any Provision or the CEO,329,93,157
FL,ARCHIMEDEAN UPPER CONSERVATORY,120039007456,MIAMI-DADE,1200390,MIAMI,33183,MIAMI,33183,Yes participating without using any Provision or the CEO,324,90,160
FL,ARCOLA LAKE ELEMENTARY SCHOOL,120039000369,MIAMI-DADE,1200390,MIAMI,33150,MIAMI,33150,Yes under Community Eligibility Option (CEO),556,385,400
FL,ARGYLE ELEMENTARY SCHOOL,120030005469,CLAY,1200300,ORANGE PARK,32073,ORANGE PARK,32073,Yes participating without using any Provision or the CEO,810,318,461
CO,Arickaree Elementary School,080222000041,Arickaree School District No. R-2,0802220,ANTON,80801,ANTON,80801,Yes participating without using any Provision or the CEO,54,,33
CO,Arickaree Undivided High School,080222000042,Arickaree School District No. R-2,0802220,ANTON,80801,ANTON,80801,Yes participating without using any Provision or the CEO,38,,19
CO,Arkansas Elementary School,080234001296,Aurora Joint District No. 28 of the counties of Adams and A,0802340,AURORA,80017,AURORA,80017,Yes under Community Eligibility Option (CEO),458,,366
FL,ARLINGTON ELEMENTARY SCHOOL,120048000653,DUVAL,1200480,JACKSONVILLE,32211,JACKSONVILLE,32211,Yes under Community Eligibility Option (CEO),214,135,135
FL,ARLINGTON HEIGHTS ELEMENTARY SCHOOL,120048000761,DUVAL,1200480,JACKSONVILLE,32211,JACKSONVILLE,32211,Yes under Community Eligibility Option (CEO),253,171,171
FL,ARLINGTON MIDDLE SCHOOL,120048000739,DUVAL,1200480,JACKSONVILLE,32211,JACKSONVILLE,32211,Yes under Community Eligibility Option (CEO),699,472,472
FL,ARMWOOD HIGH SCHOOL,120087002505,HILLSBOROUGH,1200870,SEFFNER,33584,SEFFNER,33584,Yes under Community Eligibility Option (CEO),2310,1339,1440
CO,Arrowhead Elementary School,080291000183,Cherry Creek School District No. 5 in the county of Arapah,0802910,AURORA,80013,AURORA,80013,Yes participating without using any Provision or the CEO,475,,291
CO,Arrowwood Elementary School,080345001757,Douglas County School District No. Re 1,0803450,HIGHLANDS RANCH,80130,HIGHLANDS RANCH,80130,Yes participating without using any Provision or the CEO,398,,87
FL,ARTHUR AND POLLY MAYS CONSERVATORY OF THE ARTS,120039007972,MIAMI-DADE,1200390,GOULDS,33170,GOULDS,33170,Yes under Community Eligibility Option (CEO),515,288,310
CT,Arts at the Capitol Theater Magnet School (ACT),090136001507,Eastern Connecticut Regional Educational Service Center (EAS,0901360,Willimantic,06226,Willimantic,06226,Yes under Community Eligibility Option (CEO),115,,50
CO,Arvada High School,080480000694,Jefferson County School District No. R-1,0804800,ARVADA,80004,ARVADA,80004,Yes under Community Eligibility Option (CEO),722,,520
CO,Arvada K-8,080480006489,Jefferson County School District No. R-1,0804800,ARVADA,80002,ARVADA,80002,Yes under Community Eligibility Option (CEO),541,,444
CO,Arvada West High School,080480000695,Jefferson County School District No. R-1,0804800,ARVADA,80004,ARVADA,80004,Yes participating without using any Provision or the CEO,1878,,583
FL,ARVIDA MIDDLE SCHOOL,120039000542,MIAMI-DADE,1200390,MIAMI,33186,MIAMI,33186,Yes under Community Eligibility Option (CEO),966,402,428
CO,Asbury Elementary School,080336000307,School District No. 1 in the county of Denver and State of C,0803360,DENVER,80210,DENVER,80210,Yes participating without using any Provision or the CEO,280,,64
FL,ASCEND CAREER ACADEMY,120018008473,BROWARD,1200180,MARGATE,33063,MARGATE,33063,Yes under Community Eligibility Option (CEO),222,219,222
CO,Ascend College Prep,080028206842,EDUCATION REENVISIONED BOCES,0800282,COLORADO SPRINGS,80920,COLORADO SPRINGS,80920,No,85,,
CO,Ascent Classical Academy of 27J,080002006876,State Charter School Institute,0800020,BRIGHTON,80601,BRIGHTON,80602,No,222,,
CO,Ascent Classical Academy of Douglas County,080002006760,State Charter School Institute,0800020,LONE TREE,80124,LONE TREE,80124,No,857,,
CO,Ascent Classical Academy of Grand Junction,080002006877,State Charter School Institute,0800020,GRAND JUNCTION,81504,GRAND JUNCTION,81504,No,285,,
CO,Ascent Classical Academy of Northern Colorado,080002006796,State Charter School Institute,0800020,FORT COLLINS,80525,WINDSOR,80528,No,613,,
CT,Ashford School,090009000010,Ashford School District,0900090,Ashford,06278,Ashford,06278,Yes participating without using any Provision or the CEO,354,,116
CO,Ashley Elementary School,080336000309,School District No. 1 in the county of Denver and State of C,0803360,DENVER,80220,DENVER,80220,Yes under Community Eligibility Option (CEO),347,,246
FL,ASHTON ELEMENTARY SCHOOL,120168001859,SARASOTA,1201680,SARASOTA,34233,SARASOTA,34233,Yes participating without using any Provision or the CEO,982,214,286
CO,Aspen Community Charter School,080228001703,Aspen School District No. 1 in the county of Pitkin and Sta,0802280,WOODY CREEK,81656,WOODY CREEK,81656,No,137,,
CO,Aspen Creek K-8 School,080249001758,Boulder Valley School District No. Re2,0802490,BROOMFIELD,80020,BROOMFIELD,80020,Yes participating without using any Provision or the CEO,770,,208
CO,Aspen Crossing Elementary School,080291001879,Cherry Creek School District No. 5 in the county of Arapah,0802910,CENTENNIAL,80015,CENTENNIAL,80015,Yes participating without using any Provision or the CEO,607,,229
CO,Aspen Elementary School,080228000045,Aspen School District No. 1 in the county of Pitkin and Sta,0802280,ASPEN,81611,ASPEN,81611,No,438,,
CO,Aspen High School,080228000047,Aspen School District No. 1 in the county of Pitkin and Sta,0802280,ASPEN,81611,ASPEN,81611,No,560,,
